Tick,Throttle,Speed,Current,Voltage,Speed1
78125,0, 0, 0, 0, 5682
78175,0, 0, 0, 0, 5682
78225,0, 0, 0, 0, 5682
78275,0, 0, 0, 0, 5682
78325,0, 0, 0, 0, 5682
78377,0, 0, 0, 0, 5682
78427,0, 0, 0, 0, 5682
78477,0, 0, 0, 0, 5682
78527,0, 0, 0, 0, 5682
78577,0, 0, 0, 0, 5682
78629,0, 0, 0, 0, 5682
78679,0, 0, 0, 0, 5682
78729,0, 0, 0, 0, 5682
78779,0, 0, 0, 0, 5682
78829,0, 0, 0, 0, 5682
78883,0, 0, 0, 0, 5682
78933,0, 0, 0, 0, 5682
78983,0, 0, 0, 0, 5682
79033,0, 0, 0, 0, 5682
79083,0, 0, 0, 0, 5682
79137,0, 0, 0, 0, 5682
79187,0, 0, 0, 0, 5682
79237,0, 0, 0, 0, 5682
79287,0, 0, 0, 0, 5682
79337,0, 0, 0, 0, 5682
79389,0, 0, 0, 0, 5682
79439,0, 0, 0, 0, 5682
79489,0, 0, 0, 0, 5682
79539,0, 0, 0, 0, 5682
79589,0, 0, 0, 0, 5682
79641,0, 0, 0, 0, 5682
79691,0, 0, 0, 0, 5682
79741,0, 0, 0, 0, 5682
79791,0, 0, 0, 0, 5682
79841,0, 0, 0, 0, 5682
79893,0, 0, 0, 0, 5682
79943,0, 0, 0, 0, 5682
79993,0, 0, 0, 0, 5682
80043,0, 0, 0, 0, 5682
80093,0, 0, 0, 0, 5682
80145,0, 0, 0, 0, 5682
80195,0, 0, 0, 0, 5682
80246,0, 0, 0, 0, 5682
80296,0, 0, 0, 0, 5682
80346,0, 0, 0, 0, 5682
80398,0, 0, 0, 0, 5682
80448,0, 0, 0, 0, 5682
80498,0, 0, 0, 0, 5682
80548,0, 0, 0, 0, 5682
80598,0, 0, 0, 0, 5682
80650,0, 0, 0, 0, 5682
80700,0, 0, 0, 0, 5682
80750,0, 0, 0, 0, 5682
80800,0, 0, 0, 0, 5682
80850,0, 0, 0, 0, 5682
80902,0, 0, 0, 0, 5682
80952,0, 0, 0, 0, 5682
81002,0, 0, 0, 0, 5682
81052,0, 0, 0, 0, 5682
81102,0, 0, 0, 0, 5682
81154,0, 0, 0, 0, 5682
81204,0, 0, 0, 0, 5682
81254,0, 0, 0, 0, 5682
81304,0, 0, 0, 0, 5682
81355,0, 0, 0, 0, 5682
81407,0, 0, 0, 0, 5682
81457,0, 0, 0, 0, 5682
81507,0, 0, 0, 0, 5682
81557,0, 0, 0, 0, 5682
81607,0, 0, 0, 0, 5682
81659,0, 0, 0, 0, 5682
81709,0, 0, 0, 0, 5682
81759,0, 0, 0, 0, 5682
81809,0, 0, 0, 0, 5682
81859,0, 0, 0, 0, 5682
81911,0, 0, 0, 0, 5682
81961,0, 0, 0, 0, 5682
82011,0, 0, 0, 0, 5682
82061,0, 0, 0, 0, 5682
82111,0, 0, 0, 0, 5682
82163,0, 0, 0, 0, 5682
82213,0, 0, 0, 0, 5682
82263,0, 0, 0, 0, 5682
82313,0, 0, 0, 0, 5682
82363,0, 0, 0, 0, 5682
82415,0, 0, 0, 0, 5682
82466,0, 0, 0, 0, 5682
82516,0, 0, 0, 0, 5682
82566,0, 0, 0, 0, 5682
82616,0, 0, 0, 0, 5682
82668,0, 0, 0, 0, 5682
82718,0, 0, 0, 0, 5682
82768,0, 0, 0, 0, 5682
82818,0, 0, 0, 0, 5682
82868,0, 0, 0, 0, 5682
82920,0, 0, 0, 0, 5682
82970,0, 0, 0, 0, 5682
83020,0, 0, 0, 0, 5682
83070,0, 0, 0, 0, 5682
83120,0, 0, 0, 0, 5682
83172,0, 0, 0, 0, 5682
83222,0, 0, 0, 0, 5682
83272,0, 0, 0, 0, 5682
83322,0, 0, 0, 0, 5682
83372,0, 0, 0, 0, 5682
83424,0, 0, 0, 0, 5682
83474,0, 0, 0, 0, 5682
83524,0, 0, 0, 0, 5682
83574,0, 0, 0, 0, 5682
83625,0, 0, 0, 0, 5682
83677,0, 0, 0, 0, 5682
83727,0, 0, 0, 0, 5682
83777,0, 0, 0, 0, 5682
83827,0, 0, 0, 0, 5682
83877,0, 0, 0, 0, 5682
83929,0, 0, 0, 0, 5682
83979,0, 0, 0, 0, 5682
84029,0, 0, 0, 0, 5682
84079,0, 0, 0, 0, 5682
84129,0, 0, 0, 0, 5682
84181,0, 0, 0, 0, 5682
84231,0, 0, 0, 0, 5682
84281,0, 0, 0, 0, 5682
84331,0, 0, 0, 0, 5682
84381,0, 0, 0, 0, 5682
84433,0, 0, 0, 0, 5682
84483,0, 0, 0, 0, 5682
84533,0, 0, 0, 0, 5682
84583,0, 0, 0, 0, 5682
84633,0, 0, 0, 0, 5682
84687,0, 0, 0, 0, 5682
84738,0, 0, 0, 0, 5682
84788,0, 0, 0, 0, 5682
84838,0, 0, 0, 0, 5682
84888,0, 0, 0, 0, 5682
84940,0, 0, 0, 0, 5682
84990,0, 0, 0, 0, 5682
85040,0, 0, 0, 0, 5682
85090,0, 0, 0, 0, 5682
85140,0, 0, 0, 0, 5682
85192,0, 0, 0, 0, 5682
85242,0, 0, 0, 0, 5682
85292,0, 0, 0, 0, 5682
85342,0, 0, 0, 0, 5682
85392,0, 0, 0, 0, 5682
85444,0, 0, 0, 0, 5682
85494,0, 0, 0, 0, 5682
85544,0, 0, 0, 0, 5682
85594,0, 0, 0, 0, 5682
85644,0, 0, 0, 0, 5682
85696,0, 0, 0, 0, 5682
85746,0, 0, 0, 0, 5682
85796,0, 0, 0, 0, 5682
85847,0, 0, 0, 0, 5682
85897,0, 0, 0, 0, 5682
85949,0, 0, 0, 0, 5682
85999,0, 0, 0, 0, 5682
86049,0, 0, 0, 0, 5682
86099,0, 0, 0, 0, 5682
86149,0, 0, 0, 0, 5682
86201,0, 0, 0, 0, 5682
86251,0, 0, 0, 0, 5682
86301,0, 0, 0, 0, 5682
86351,0, 0, 0, 0, 5682
86401,0, 0, 0, 0, 5682
86453,0, 0, 0, 0, 5682
86503,0, 0, 0, 0, 5682
86553,0, 0, 0, 0, 5682
86603,0, 0, 0, 0, 5682
86653,0, 0, 0, 0, 5682
86705,0, 0, 0, 0, 5682
86755,0, 0, 0, 0, 5682
86805,0, 0, 0, 0, 5682
86855,0, 0, 0, 0, 5682
86905,0, 0, 0, 0, 5682
86959,0, 0, 0, 0, 5682
87009,0, 0, 0, 0, 5682
87059,0, 0, 0, 0, 5682
87109,0, 0, 0, 0, 5682
87159,0, 0, 0, 0, 5682
87211,0, 0, 0, 0, 5682
87261,0, 0, 0, 0, 5682
87311,0, 0, 0, 0, 5682
87361,0, 0, 0, 0, 5682
87411,0, 0, 0, 0, 5682
87463,0, 0, 0, 0, 5682
87513,0, 0, 0, 0, 5682
87563,0, 0, 0, 0, 5682
87613,0, 0, 0, 0, 5682
87663,0, 0, 0, 0, 5682
87715,0, 0, 0, 0, 5682
87765,0, 0, 0, 0, 5682
87815,0, 0, 0, 0, 5682
87865,0, 0, 0, 0, 5682
87915,0, 0, 0, 0, 5682
87967,0, 0, 0, 0, 5682
88017,0, 0, 0, 0, 5682
88067,0, 0, 0, 0, 5682
88118,0, 0, 0, 0, 5682
88168,0, 0, 0, 0, 5682
88220,0, 0, 0, 0, 5682
88270,0, 0, 0, 0, 5682
88320,0, 0, 0, 0, 5682
88370,0, 0, 0, 0, 5682
88420,0, 0, 0, 0, 5682
88472,0, 0, 0, 0, 5682
88522,0, 0, 0, 0, 5682
88572,0, 0, 0, 0, 5682
88622,0, 0, 0, 0, 5682
88672,0, 0, 0, 0, 5682
88724,0, 0, 0, 0, 5682
88774,0, 0, 0, 0, 5682
88824,0, 0, 0, 0, 5682
88874,0, 0, 0, 0, 5682
88924,0, 0, 0, 0, 5682
88976,0, 0, 0, 0, 5682
89026,0, 0, 0, 0, 5682
89076,0, 0, 0, 0, 5682
89126,0, 0, 0, 0, 5682
89176,0, 0, 0, 0, 5682
89229,0, 0, 0, 0, 5682
89279,0, 0, 0, 0, 5682
89329,0, 0, 0, 0, 5682
89379,0, 0, 0, 0, 5682
89429,0, 0, 0, 0, 5682
89481,0, 0, 0, 0, 5682
89531,0, 0, 0, 0, 5682
89581,0, 0, 0, 0, 5682
89631,0, 0, 0, 0, 5682
89681,0, 0, 0, 0, 5682
89733,0, 0, 0, 0, 5682
89783,0, 0, 0, 0, 5682
89833,0, 0, 0, 0, 5682
89883,0, 0, 0, 0, 5682
89933,0, 0, 0, 0, 5682
89985,0, 0, 0, 0, 5682
90035,0, 0, 0, 0, 5682
90085,0, 0, 0, 0, 5682
90135,0, 0, 0, 0, 5682
90185,0, 0, 0, 0, 5682
90238,0, 0, 0, 0, 5682
90288,0, 0, 0, 0, 5682
90339,0, 0, 0, 0, 5682
90389,0, 0, 0, 0, 5682
90439,0, 0, 0, 0, 5682
90491,0, 0, 0, 0, 5682
90543,0, 0, 0, 0, 5682
90593,0, 0, 0, 0, 5682
90643,0, 0, 0, 0, 5682
90693,0, 0, 0, 0, 5682
90743,0, 0, 0, 0, 5682
90795,0, 0, 0, 0, 5682
90845,0, 0, 0, 0, 5682
90895,0, 0, 0, 0, 5682
90945,0, 0, 0, 0, 5682
90995,0, 0, 0, 0, 5682
91047,0, 0, 0, 0, 5682
91097,0, 0, 0, 0, 5682
91147,0, 0, 0, 0, 5682
91197,0, 0, 0, 0, 5682
91247,0, 0, 0, 0, 5682
91299,0, 0, 0, 0, 5682
91349,0, 0, 0, 0, 5682
91399,0, 0, 0, 0, 5682
91450,0, 0, 0, 0, 5682
91500,0, 0, 0, 0, 5682
91552,0, 0, 0, 0, 5682
91602,0, 0, 0, 0, 5682
91652,0, 0, 0, 0, 5682
91702,0, 0, 0, 0, 5682
91752,0, 0, 0, 0, 5682
91804,0, 0, 0, 0, 5682
91854,0, 0, 0, 0, 5682
91904,0, 0, 0, 0, 5682
91954,0, 0, 0, 0, 5682
92004,0, 0, 0, 0, 5682
92056,0, 0, 0, 0, 5682
92106,0, 0, 0, 0, 5682
92156,0, 0, 0, 0, 5682
92206,0, 0, 0, 0, 5682
92256,0, 0, 0, 0, 5682
92308,0, 0, 0, 0, 5682
92358,0, 0, 0, 0, 5682
92408,0, 0, 0, 0, 5682
92458,0, 0, 0, 0, 5682
92508,0, 0, 0, 0, 5682
92560,0, 0, 0, 0, 5682
92611,0, 0, 0, 0, 5682
92661,0, 0, 0, 0, 5682
92711,0, 0, 0, 0, 5682
92761,0, 0, 0, 0, 5682
92813,0, 0, 0, 0, 5682
92863,0, 0, 0, 0, 5682
92913,0, 0, 0, 0, 5682
92963,0, 0, 0, 0, 5682
93013,0, 0, 0, 0, 5682
93065,0, 0, 0, 0, 5682
93115,0, 0, 0, 0, 5682
93165,0, 0, 0, 0, 5682
93215,0, 0, 0, 0, 5682
93265,0, 0, 0, 0, 5682
93317,0, 0, 0, 0, 5682
93367,0, 0, 0, 0, 5682
93417,0, 0, 0, 0, 5682
93467,0, 0, 0, 0, 5682
93517,0, 0, 0, 0, 5682
93569,0, 0, 0, 0, 5682
93619,0, 0, 0, 0, 5682
93669,0, 0, 0, 0, 5682
93720,0, 0, 0, 0, 5682
93770,0, 0, 0, 0, 5682
93822,0, 0, 0, 0, 5682
93872,0, 0, 0, 0, 5682
93922,0, 0, 0, 0, 5682
93972,0, 0, 0, 0, 5682
94022,0, 0, 0, 0, 5682
94074,0, 0, 0, 0, 5682
94124,0, 0, 0, 0, 5682
94174,0, 0, 0, 0, 5682
94224,0, 0, 0, 0, 5682
94274,0, 0, 0, 0, 5682
94326,0, 0, 0, 0, 5682
94376,0, 0, 0, 0, 5682
94426,0, 0, 0, 0, 5682
94476,0, 0, 0, 0, 5682
94526,0, 0, 0, 0, 5682
94578,0, 0, 0, 0, 5682
94628,0, 0, 0, 0, 5682
94678,0, 0, 0, 0, 5682
94728,0, 0, 0, 0, 5682
94778,0, 0, 0, 0, 5682
94832,0, 0, 0, 0, 5682
94882,0, 0, 0, 0, 5682
94932,0, 0, 0, 0, 5682
94982,0, 0, 0, 0, 5682
95032,0, 0, 0, 0, 5682
95084,0, 0, 0, 0, 5682
95134,0, 0, 0, 0, 5682
95184,0, 0, 0, 0, 5682
95234,0, 0, 0, 0, 5682
95284,0, 0, 0, 0, 5682
95336,0, 0, 0, 0, 5682
95386,0, 0, 0, 0, 5682
95436,0, 0, 0, 0, 5682
95486,0, 0, 0, 0, 5682
95536,0, 0, 0, 0, 5682
95588,0, 0, 0, 0, 5682
95638,0, 0, 0, 0, 5682
95688,0, 0, 0, 0, 5682
95738,0, 0, 0, 0, 5682
95788,0, 0, 0, 0, 5682
95842,0, 0, 0, 0, 5682
95892,0, 0, 0, 0, 5682
95943,0, 0, 0, 0, 5682
95993,0, 0, 0, 0, 5682
96043,0, 0, 0, 0, 5682
96095,0, 0, 0, 0, 5682
96145,0, 0, 0, 0, 5682
96195,0, 0, 0, 0, 5682
96245,0, 0, 0, 0, 5682
96295,0, 0, 0, 0, 5682
96347,0, 0, 0, 0, 5682
96397,0, 0, 0, 0, 5682
96447,0, 0, 0, 0, 5682
96497,0, 0, 0, 0, 5682
96547,0, 0, 0, 0, 5682
96599,0, 0, 0, 0, 5682
96649,0, 0, 0, 0, 5682
96699,0, 0, 0, 0, 5682
96749,0, 0, 0, 0, 5682
96799,0, 0, 0, 0, 5682
96851,0, 0, 0, 0, 5682
96901,0, 0, 0, 0, 5682
96951,0, 0, 0, 0, 5682
97001,0, 0, 0, 0, 5682
97051,0, 0, 0, 0, 5682
97105,0, 0, 0, 0, 5682
97155,0, 0, 0, 0, 5682
97205,0, 0, 0, 0, 5682
97255,0, 0, 0, 0, 5682
97305,0, 0, 0, 0, 5682
97357,0, 0, 0, 0, 5682
97407,0, 0, 0, 0, 5682
97457,0, 0, 0, 0, 5682
97507,0, 0, 0, 0, 5682
97557,0, 0, 0, 0, 5682
97609,0, 0, 0, 0, 5682
97659,0, 0, 0, 0, 5682
97709,0, 0, 0, 0, 5682
97759,0, 0, 0, 0, 5682
97809,0, 0, 0, 0, 5682
97861,0, 0, 0, 0, 5682
97911,0, 0, 0, 0, 5682
97961,0, 0, 0, 0, 5682
98011,0, 0, 0, 0, 5682
98061,0, 0, 0, 0, 5682
98113,0, 0, 0, 0, 5682
98163,0, 0, 0, 0, 5682
98214,0, 0, 0, 0, 5682
98264,0, 0, 0, 0, 5682
98314,0, 0, 0, 0, 5682
98366,0, 0, 0, 0, 5682
98416,0, 0, 0, 0, 5682
98466,0, 0, 0, 0, 5682
98516,0, 0, 0, 0, 5682
98566,0, 0, 0, 0, 5682
98618,0, 0, 0, 0, 5682
98668,0, 0, 0, 0, 5682
98718,0, 0, 0, 0, 5682
98768,0, 0, 0, 0, 5682
98818,0, 0, 0, 0, 5682
98870,0, 0, 0, 0, 5682
98920,0, 0, 0, 0, 5682
98970,0, 0, 0, 0, 5682
99020,0, 0, 0, 0, 5682
99070,0, 0, 0, 0, 5682
99122,0, 0, 0, 0, 5682
99172,0, 0, 0, 0, 5682
99222,0, 0, 0, 0, 5682
99272,0, 0, 0, 0, 5682
99323,0, 0, 0, 0, 5682
99375,0, 0, 0, 0, 5682
99425,0, 0, 0, 0, 5682
99475,0, 0, 0, 0, 5682
99525,0, 0, 0, 0, 5682
99575,0, 0, 0, 0, 5682
99627,0, 0, 0, 0, 5682
99677,0, 0, 0, 0, 5682
99727,0, 0, 0, 0, 5682
99777,0, 0, 0, 0, 5682
99827,0, 0, 0, 0, 5682
99879,0, 0, 0, 0, 5682
99929,0, 0, 0, 0, 5682
99979,0, 0, 0, 0, 5682
100029,0, 0, 0, 0, 5682
100079,0, 0, 0, 0, 5682
100131,0, 0, 0, 0, 5682
100181,0, 0, 0, 0, 5682
100231,0, 0, 0, 0, 5682
100281,0, 0, 0, 0, 5682
100331,0, 0, 0, 0, 5682
100383,0, 0, 0, 0, 5682
100434,0, 0, 0, 0, 5682
100484,0, 0, 0, 0, 5682
100534,0, 0, 0, 0, 5682
100584,0, 0, 0, 0, 5682
100636,0, 0, 0, 0, 5682
100686,0, 0, 0, 0, 5682
100736,0, 0, 0, 0, 5682
100786,0, 0, 0, 0, 5682
100836,0, 0, 0, 0, 5682
100888,0, 0, 0, 0, 5682
100938,0, 0, 0, 0, 5682
100988,0, 0, 0, 0, 5682
101038,0, 0, 0, 0, 5682
101088,0, 0, 0, 0, 5682
101140,0, 0, 0, 0, 5682
101190,0, 0, 0, 0, 5682
101240,0, 0, 0, 0, 5682
101290,0, 0, 0, 0, 5682
101340,0, 0, 0, 0, 5682
101394,0, 0, 0, 0, 5682
101444,0, 0, 0, 0, 5682
101495,0, 0, 0, 0, 5682
101545,0, 0, 0, 0, 5682
101595,0, 0, 0, 0, 5682
101647,0, 0, 0, 0, 5682
101697,0, 0, 0, 0, 5682
101747,0, 0, 0, 0, 5682
101797,0, 0, 0, 0, 5682
101847,0, 0, 0, 0, 5682
101899,0, 0, 0, 0, 5682
101949,0, 0, 0, 0, 5682
101999,0, 0, 0, 0, 5682
102049,0, 0, 0, 0, 5682
102099,0, 0, 0, 0, 5682
102151,0, 0, 0, 0, 5682
102201,0, 0, 0, 0, 5682
102251,0, 0, 0, 0, 5682
102301,0, 0, 0, 0, 5682
102351,0, 0, 0, 0, 5682
102403,0, 0, 0, 0, 5682
102453,0, 0, 0, 0, 5682
102503,0, 0, 0, 0, 5682
102553,0, 0, 0, 0, 5682
102604,0, 0, 0, 0, 5682
102656,0, 0, 0, 0, 5682
102706,0, 0, 0, 0, 5682
102756,0, 0, 0, 0, 5682
102806,0, 0, 0, 0, 5682
102856,0, 0, 0, 0, 5682
102908,0, 0, 0, 0, 5682
102958,0, 0, 0, 0, 5682
103008,0, 0, 0, 0, 5682
103058,0, 0, 0, 0, 5682
103108,0, 0, 0, 0, 5682
103160,0, 0, 0, 0, 5682
103210,0, 0, 0, 0, 5682
103260,0, 0, 0, 0, 5682
103310,0, 0, 0, 0, 5682
103360,0, 0, 0, 0, 5682
103412,0, 0, 0, 0, 5682
103464,0, 0, 0, 0, 5682
103514,0, 0, 0, 0, 5682
103564,0, 0, 0, 0, 5682
103614,0, 0, 0, 0, 5682
103665,0, 0, 0, 0, 5682
103717,0, 0, 0, 0, 5682
103767,0, 0, 0, 0, 5682
103817,0, 0, 0, 0, 5682
103867,0, 0, 0, 0, 5682
103917,0, 0, 0, 0, 5682
103969,0, 0, 0, 0, 5682
104019,0, 0, 0, 0, 5682
104069,0, 0, 0, 0, 5682
104119,0, 0, 0, 0, 5682
104169,0, 0, 0, 0, 5682
104221,0, 0, 0, 0, 5682
104271,0, 0, 0, 0, 5682
104321,0, 0, 0, 0, 5682
104371,0, 0, 0, 0, 5682
104421,0, 0, 0, 0, 5682
104473,0, 0, 0, 0, 5682
104523,0, 0, 0, 0, 5682
104573,0, 0, 0, 0, 5682
104623,0, 0, 0, 0, 5682
104673,0, 0, 0, 0, 5682
104727,0, 0, 0, 0, 5682
104777,0, 0, 0, 0, 5682
104827,0, 0, 0, 0, 5682
104877,0, 0, 0, 0, 5682
104927,0, 0, 0, 0, 5682
104979,0, 0, 0, 0, 5682
105029,0, 0, 0, 0, 5682
105079,0, 0, 0, 0, 5682
105129,0, 0, 0, 0, 5682
105179,0, 0, 0, 0, 5682
105231,0, 0, 0, 0, 5682
105281,0, 0, 0, 0, 5682
105331,0, 0, 0, 0, 5682
105381,0, 0, 0, 0, 5682
105431,0, 0, 0, 0, 5682
105483,0, 0, 0, 0, 5682
105533,0, 0, 0, 0, 5682
105583,0, 0, 0, 0, 5682
105633,0, 0, 0, 0, 5682
105683,0, 0, 0, 0, 5682
105735,0, 0, 0, 0, 5682
105785,0, 0, 0, 0, 5682
105836,0, 0, 0, 0, 5682
105886,0, 0, 0, 0, 5682
105936,0, 0, 0, 0, 5682
105988,0, 0, 0, 0, 5682
106038,0, 0, 0, 0, 5682
106088,0, 0, 0, 0, 5682
106138,0, 0, 0, 0, 5682
106188,0, 0, 0, 0, 5682
106240,0, 0, 0, 0, 5682
106290,0, 0, 0, 0, 5682
106340,0, 0, 0, 0, 5682
106390,0, 0, 0, 0, 5682
106440,0, 0, 0, 0, 5682
106492,0, 0, 0, 0, 5682
106542,0, 0, 0, 0, 5682
106592,0, 0, 0, 0, 5682
106642,0, 0, 0, 0, 5682
106692,0, 0, 0, 0, 5682
106744,0, 0, 0, 0, 5682
106794,0, 0, 0, 0, 5682
106844,0, 0, 0, 0, 5682
106896,0, 0, 0, 0, 5682
106946,0, 0, 0, 0, 5682
106998,0, 0, 0, 0, 5682
107048,0, 0, 0, 0, 5682
107098,0, 0, 0, 0, 5682
107148,0, 0, 0, 0, 5682
107198,0, 0, 0, 0, 5682
107250,0, 0, 0, 0, 5682
107300,0, 0, 0, 0, 5682
107350,0, 0, 0, 0, 5682
107400,0, 0, 0, 0, 5682
107450,0, 0, 0, 0, 5682
107502,0, 0, 0, 0, 5682
107552,0, 0, 0, 0, 5682
107602,0, 0, 0, 0, 5682
107652,0, 0, 0, 0, 5682
107702,0, 0, 0, 0, 5682
107754,0, 0, 0, 0, 5682
107804,0, 0, 0, 0, 5682
107854,0, 0, 0, 0, 5682
107904,0, 0, 0, 0, 5682
107956,0, 0, 0, 0, 5682
108013,0, 0, 0, 0, 5682
108063,0, 0, 0, 0, 5682
108113,0, 0, 0, 0, 5682
108163,0, 0, 0, 0, 5682
108213,0, 0, 0, 0, 5682
108266,0, 0, 0, 0, 5682
108316,0, 0, 0, 0, 5682
108366,0, 0, 0, 0, 5682
108416,0, 0, 0, 0, 5682
108466,0, 0, 0, 0, 5682
108518,0, 0, 0, 0, 5682
108568,0, 0, 0, 0, 5682
108618,0, 0, 0, 0, 5682
108668,0, 0, 0, 0, 5682
108718,0, 0, 0, 0, 5682
108770,0, 0, 0, 0, 5682
108820,0, 0, 0, 0, 5682
108870,0, 0, 0, 0, 5682
108920,0, 0, 0, 0, 5682
108970,0, 0, 0, 0, 5682
109022,0, 0, 0, 0, 5682
109073,0, 0, 0, 0, 5682
109123,0, 0, 0, 0, 5682
109173,0, 0, 0, 0, 5682
109223,0, 0, 0, 0, 5682
109275,0, 0, 0, 0, 5682
109325,0, 0, 0, 0, 5682
109375,0, 0, 0, 0, 5682
109425,0, 0, 0, 0, 5682
109475,0, 0, 0, 0, 5682
109527,0, 0, 0, 0, 5682
109577,0, 0, 0, 0, 5682
109627,0, 0, 0, 0, 5682
109677,0, 0, 0, 0, 5682
109727,0, 0, 0, 0, 5682
109779,0, 0, 0, 0, 5682
109829,0, 0, 0, 0, 5682
109879,0, 0, 0, 0, 5682
109929,0, 0, 0, 0, 5682
109979,0, 0, 0, 0, 5682
110031,0, 0, 0, 0, 5682
110081,0, 0, 0, 0, 5682
110132,0, 0, 0, 0, 5682
110182,0, 0, 0, 0, 5682
110232,0, 0, 0, 0, 5682
110284,0, 0, 0, 0, 5682
110334,0, 0, 0, 0, 5682
110384,0, 0, 0, 0, 5682
110434,0, 0, 0, 0, 5682
110484,0, 0, 0, 0, 5682
110536,0, 0, 0, 0, 5682
110586,0, 0, 0, 0, 5682
110636,0, 0, 0, 0, 5682
110686,0, 0, 0, 0, 5682
110736,0, 0, 0, 0, 5682
110788,0, 0, 0, 0, 5682
110838,0, 0, 0, 0, 5682
110888,0, 0, 0, 0, 5682
110938,0, 0, 0, 0, 5682
110988,0, 0, 0, 0, 5682
111040,0, 0, 0, 0, 5682
111090,0, 0, 0, 0, 5682
111140,0, 0, 0, 0, 5682
111191,0, 0, 0, 0, 5682
111241,0, 0, 0, 0, 5682
111293,0, 0, 0, 0, 5682
111343,0, 0, 0, 0, 5682
111393,0, 0, 0, 0, 5682
111443,0, 0, 0, 0, 5682
111493,0, 0, 0, 0, 5682
111545,0, 0, 0, 0, 5682
111595,0, 0, 0, 0, 5682
111645,0, 0, 0, 0, 5682
111695,0, 0, 0, 0, 5682
111745,0, 0, 0, 0, 5682
111797,0, 0, 0, 0, 5682
111847,0, 0, 0, 0, 5682
111897,0, 0, 0, 0, 5682
111947,0, 0, 0, 0, 5682
111997,0, 0, 0, 0, 5682
112049,0, 0, 0, 0, 5682
112099,0, 0, 0, 0, 5682
112149,0, 0, 0, 0, 5682
112199,0, 0, 0, 0, 5682
112249,0, 0, 0, 0, 5682
112304,0, 0, 0, 0, 5682
112354,0, 0, 0, 0, 5682
112404,0, 0, 0, 0, 5682
112454,0, 0, 0, 0, 5682
112504,0, 0, 0, 0, 5682
112556,0, 0, 0, 0, 5682
112606,0, 0, 0, 0, 5682
112656,0, 0, 0, 0, 5682
112706,0, 0, 0, 0, 5682
112756,0, 0, 0, 0, 5682
112808,0, 0, 0, 0, 5682
112858,0, 0, 0, 0, 5682
112908,0, 0, 0, 0, 5682
112958,0, 0, 0, 0, 5682
113008,0, 0, 0, 0, 5682
113060,0, 0, 0, 0, 5682
113110,0, 0, 0, 0, 5682
113160,0, 0, 0, 0, 5682
113210,0, 0, 0, 0, 5682
113260,0, 0, 0, 0, 5682
113312,0, 0, 0, 0, 5682
113363,0, 0, 0, 0, 5682
113413,0, 0, 0, 0, 5682
113463,0, 0, 0, 0, 5682
113513,0, 0, 0, 0, 5682
113565,0, 0, 0, 0, 5682
113615,0, 0, 0, 0, 5682
113665,0, 0, 0, 0, 5682
113715,0, 0, 0, 0, 5682
113765,0, 0, 0, 0, 5682
113817,0, 0, 0, 0, 5682
113867,0, 0, 0, 0, 5682
113917,0, 0, 0, 0, 5682
113967,0, 0, 0, 0, 5682
114017,0, 0, 0, 0, 5682
114069,0, 0, 0, 0, 5682
114119,0, 0, 0, 0, 5682
114169,0, 0, 0, 0, 5682
114219,0, 0, 0, 0, 5682
114269,0, 0, 0, 0, 5682
114321,0, 0, 0, 0, 5682
114371,0, 0, 0, 0, 5682
114422,0, 0, 0, 0, 5682
114472,0, 0, 0, 0, 5682
114522,0, 0, 0, 0, 5682
114574,0, 0, 0, 0, 5682
114624,0, 0, 0, 0, 5682
114674,0, 0, 0, 0, 5682
114724,0, 0, 0, 0, 5682
114774,0, 0, 0, 0, 5682
114826,0, 0, 0, 0, 5682
114876,0, 0, 0, 0, 5682
114926,0, 0, 0, 0, 5682
114976,0, 0, 0, 0, 5682
115026,0, 0, 0, 0, 5682
115078,0, 0, 0, 0, 5682
115128,0, 0, 0, 0, 5682
115178,0, 0, 0, 0, 5682
115228,0, 0, 0, 0, 5682
115278,0, 0, 0, 0, 5682
115330,0, 0, 0, 0, 5682
115380,0, 0, 0, 0, 5682
115430,0, 0, 0, 0, 5682
115480,0, 0, 0, 0, 5682
115531,0, 0, 0, 0, 5682
115583,0, 0, 0, 0, 5682
115633,0, 0, 0, 0, 5682
115683,0, 0, 0, 0, 5682
115733,0, 0, 0, 0, 5682
115783,0, 0, 0, 0, 5682
115835,0, 0, 0, 0, 5682
115885,0, 0, 0, 0, 5682
115935,0, 0, 0, 0, 5682
115985,0, 0, 0, 0, 5682
116035,0, 0, 0, 0, 5682
116087,0, 0, 0, 0, 5682
116137,0, 0, 0, 0, 5682
116187,0, 0, 0, 0, 5682
116237,0, 0, 0, 0, 5682
116287,0, 0, 0, 0, 5682
116339,0, 0, 0, 0, 5682
116391,0, 0, 0, 0, 5682
116441,0, 0, 0, 0, 5682
116491,0, 0, 0, 0, 5682
116541,0, 0, 0, 0, 5682
116592,0, 0, 0, 0, 5682
116644,0, 0, 0, 0, 5682
116694,0, 0, 0, 0, 5682
116744,0, 0, 0, 0, 5682
116794,0, 0, 0, 0, 5682
116844,0, 0, 0, 0, 5682
116896,0, 0, 0, 0, 5682
116946,0, 0, 0, 0, 5682
116996,0, 0, 0, 0, 5682
117046,0, 0, 0, 0, 5682
117096,0, 0, 0, 0, 5682
117148,0, 0, 0, 0, 5682
117198,0, 0, 0, 0, 5682
117248,0, 0, 0, 0, 5682
