Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.43  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Pulse,Off
TempUnit,C
Sampling interval,20ms
Total data points,40943     
Trigger,0         
Start time,2025-08-17,13:11:22
End time,2025-08-17,13:25:01
Trigger time,2025-08-17,13:11:22
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH5," CH 5","M",DC,2V,,Off,+50.00,-50.00,[A],28,16,2,0
CH6," CH 6","M",DC,100V,,Off,+50.00,-50.00,[V],5,23,30,0
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line Width
Pulse1,COUNT,L,,500000,0,[C],28,5,6,0
Pulse2,OFF,H,,500000,0,[],0,13,23,0
Pulse3,OFF,H,,500000,0,[],9,22,8,0
Pulse4,OFF,H,,500000,0,[],21,0,21,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH5,CH6,Pulse1,Alarm1-10,AlarmLogic/Pulse,AlarmOut
     18915,2025/08/17 13:17:40,280,+  0.42,+ 48.93,        0,LLLLLLLLLL,LLLL,LLLL
     18916,2025/08/17 13:17:40,300,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18917,2025/08/17 13:17:40,320,+  0.32,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18918,2025/08/17 13:17:40,340,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18919,2025/08/17 13:17:40,360,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18920,2025/08/17 13:17:40,380,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18921,2025/08/17 13:17:40,400,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18922,2025/08/17 13:17:40,420,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18923,2025/08/17 13:17:40,440,+  0.33,+ 48.93,        0,LLLLLLLLLL,LLLL,LLLL
     18924,2025/08/17 13:17:40,460,+  0.32,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18925,2025/08/17 13:17:40,480,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18926,2025/08/17 13:17:40,500,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18927,2025/08/17 13:17:40,520,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18928,2025/08/17 13:17:40,540,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18929,2025/08/17 13:17:40,560,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18930,2025/08/17 13:17:40,580,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18931,2025/08/17 13:17:40,600,+  0.34,+ 48.93,        0,LLLLLLLLLL,LLLL,LLLL
     18932,2025/08/17 13:17:40,620,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18933,2025/08/17 13:17:40,640,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18934,2025/08/17 13:17:40,660,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18935,2025/08/17 13:17:40,680,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18936,2025/08/17 13:17:40,700,+  0.35,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18937,2025/08/17 13:17:40,720,+  0.34,+ 48.93,        0,LLLLLLLLLL,LLLL,LLLL
     18938,2025/08/17 13:17:40,740,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18939,2025/08/17 13:17:40,760,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18940,2025/08/17 13:17:40,780,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18941,2025/08/17 13:17:40,800,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18942,2025/08/17 13:17:40,820,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18943,2025/08/17 13:17:40,840,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18944,2025/08/17 13:17:40,860,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18945,2025/08/17 13:17:40,880,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18946,2025/08/17 13:17:40,900,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18947,2025/08/17 13:17:40,920,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18948,2025/08/17 13:17:40,940,+  0.32,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18949,2025/08/17 13:17:40,960,+  0.33,+ 48.93,        0,LLLLLLLLLL,LLLL,LLLL
     18950,2025/08/17 13:17:40,980,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18951,2025/08/17 13:17:41,  0,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18952,2025/08/17 13:17:41, 20,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18953,2025/08/17 13:17:41, 40,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18954,2025/08/17 13:17:41, 60,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18955,2025/08/17 13:17:41, 80,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18956,2025/08/17 13:17:41,100,+  0.32,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18957,2025/08/17 13:17:41,120,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18958,2025/08/17 13:17:41,140,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18959,2025/08/17 13:17:41,160,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18960,2025/08/17 13:17:41,180,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18961,2025/08/17 13:17:41,200,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18962,2025/08/17 13:17:41,220,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18963,2025/08/17 13:17:41,240,+  0.32,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18964,2025/08/17 13:17:41,260,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18965,2025/08/17 13:17:41,280,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18966,2025/08/17 13:17:41,300,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18967,2025/08/17 13:17:41,320,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18968,2025/08/17 13:17:41,340,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18969,2025/08/17 13:17:41,360,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18970,2025/08/17 13:17:41,380,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18971,2025/08/17 13:17:41,400,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18972,2025/08/17 13:17:41,420,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18973,2025/08/17 13:17:41,440,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18974,2025/08/17 13:17:41,460,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     18975,2025/08/17 13:17:41,480,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18976,2025/08/17 13:17:41,500,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18977,2025/08/17 13:17:41,520,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18978,2025/08/17 13:17:41,540,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18979,2025/08/17 13:17:41,560,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18980,2025/08/17 13:17:41,580,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18981,2025/08/17 13:17:41,600,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18982,2025/08/17 13:17:41,620,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18983,2025/08/17 13:17:41,640,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18984,2025/08/17 13:17:41,660,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18985,2025/08/17 13:17:41,680,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18986,2025/08/17 13:17:41,700,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18987,2025/08/17 13:17:41,720,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     18988,2025/08/17 13:17:41,740,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18989,2025/08/17 13:17:41,760,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18990,2025/08/17 13:17:41,780,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18991,2025/08/17 13:17:41,800,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     18992,2025/08/17 13:17:41,820,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     18993,2025/08/17 13:17:41,840,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18994,2025/08/17 13:17:41,860,+  0.31,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18995,2025/08/17 13:17:41,880,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     18996,2025/08/17 13:17:41,900,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18997,2025/08/17 13:17:41,920,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18998,2025/08/17 13:17:41,940,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     18999,2025/08/17 13:17:41,960,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19000,2025/08/17 13:17:41,980,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19001,2025/08/17 13:17:42,  0,+  0.32,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19002,2025/08/17 13:17:42, 20,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19003,2025/08/17 13:17:42, 40,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19004,2025/08/17 13:17:42, 60,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19005,2025/08/17 13:17:42, 80,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19006,2025/08/17 13:17:42,100,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19007,2025/08/17 13:17:42,120,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19008,2025/08/17 13:17:42,140,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19009,2025/08/17 13:17:42,160,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19010,2025/08/17 13:17:42,180,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19011,2025/08/17 13:17:42,200,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19012,2025/08/17 13:17:42,220,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19013,2025/08/17 13:17:42,240,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19014,2025/08/17 13:17:42,260,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19015,2025/08/17 13:17:42,280,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19016,2025/08/17 13:17:42,300,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19017,2025/08/17 13:17:42,320,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19018,2025/08/17 13:17:42,340,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19019,2025/08/17 13:17:42,360,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19020,2025/08/17 13:17:42,380,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19021,2025/08/17 13:17:42,400,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19022,2025/08/17 13:17:42,420,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19023,2025/08/17 13:17:42,440,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19024,2025/08/17 13:17:42,460,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19025,2025/08/17 13:17:42,480,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19026,2025/08/17 13:17:42,500,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19027,2025/08/17 13:17:42,520,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19028,2025/08/17 13:17:42,540,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19029,2025/08/17 13:17:42,560,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19030,2025/08/17 13:17:42,580,+  0.35,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19031,2025/08/17 13:17:42,600,+  0.35,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19032,2025/08/17 13:17:42,620,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19033,2025/08/17 13:17:42,640,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19034,2025/08/17 13:17:42,660,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19035,2025/08/17 13:17:42,680,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19036,2025/08/17 13:17:42,700,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19037,2025/08/17 13:17:42,720,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19038,2025/08/17 13:17:42,740,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19039,2025/08/17 13:17:42,760,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19040,2025/08/17 13:17:42,780,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19041,2025/08/17 13:17:42,800,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19042,2025/08/17 13:17:42,820,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19043,2025/08/17 13:17:42,840,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19044,2025/08/17 13:17:42,860,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19045,2025/08/17 13:17:42,880,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19046,2025/08/17 13:17:42,900,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19047,2025/08/17 13:17:42,920,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19048,2025/08/17 13:17:42,940,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19049,2025/08/17 13:17:42,960,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19050,2025/08/17 13:17:42,980,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19051,2025/08/17 13:17:43,  0,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19052,2025/08/17 13:17:43, 20,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19053,2025/08/17 13:17:43, 40,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19054,2025/08/17 13:17:43, 60,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19055,2025/08/17 13:17:43, 80,+  0.33,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19056,2025/08/17 13:17:43,100,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19057,2025/08/17 13:17:43,120,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19058,2025/08/17 13:17:43,140,+  0.35,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19059,2025/08/17 13:17:43,160,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19060,2025/08/17 13:17:43,180,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19061,2025/08/17 13:17:43,200,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19062,2025/08/17 13:17:43,220,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19063,2025/08/17 13:17:43,240,+  0.35,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19064,2025/08/17 13:17:43,260,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19065,2025/08/17 13:17:43,280,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19066,2025/08/17 13:17:43,300,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19067,2025/08/17 13:17:43,320,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19068,2025/08/17 13:17:43,340,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19069,2025/08/17 13:17:43,360,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19070,2025/08/17 13:17:43,380,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19071,2025/08/17 13:17:43,400,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19072,2025/08/17 13:17:43,420,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19073,2025/08/17 13:17:43,440,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19074,2025/08/17 13:17:43,460,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19075,2025/08/17 13:17:43,480,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19076,2025/08/17 13:17:43,500,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19077,2025/08/17 13:17:43,520,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19078,2025/08/17 13:17:43,540,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19079,2025/08/17 13:17:43,560,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19080,2025/08/17 13:17:43,580,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19081,2025/08/17 13:17:43,600,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19082,2025/08/17 13:17:43,620,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19083,2025/08/17 13:17:43,640,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19084,2025/08/17 13:17:43,660,+  0.32,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19085,2025/08/17 13:17:43,680,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19086,2025/08/17 13:17:43,700,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19087,2025/08/17 13:17:43,720,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19088,2025/08/17 13:17:43,740,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19089,2025/08/17 13:17:43,760,+  0.35,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19090,2025/08/17 13:17:43,780,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19091,2025/08/17 13:17:43,800,+  0.35,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19092,2025/08/17 13:17:43,820,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19093,2025/08/17 13:17:43,840,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19094,2025/08/17 13:17:43,860,+  0.34,+ 48.94,        0,LLLLLLLLLL,LLLL,LLLL
     19095,2025/08/17 13:17:43,880,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19096,2025/08/17 13:17:43,900,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19097,2025/08/17 13:17:43,920,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19098,2025/08/17 13:17:43,940,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19099,2025/08/17 13:17:43,960,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19100,2025/08/17 13:17:43,980,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19101,2025/08/17 13:17:44,  0,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19102,2025/08/17 13:17:44, 20,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19103,2025/08/17 13:17:44, 40,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19104,2025/08/17 13:17:44, 60,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19105,2025/08/17 13:17:44, 80,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19106,2025/08/17 13:17:44,100,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19107,2025/08/17 13:17:44,120,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19108,2025/08/17 13:17:44,140,+  0.32,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19109,2025/08/17 13:17:44,160,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19110,2025/08/17 13:17:44,180,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19111,2025/08/17 13:17:44,200,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19112,2025/08/17 13:17:44,220,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19113,2025/08/17 13:17:44,240,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19114,2025/08/17 13:17:44,260,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19115,2025/08/17 13:17:44,280,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19116,2025/08/17 13:17:44,300,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19117,2025/08/17 13:17:44,320,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19118,2025/08/17 13:17:44,340,+  0.35,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19119,2025/08/17 13:17:44,360,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19120,2025/08/17 13:17:44,380,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19121,2025/08/17 13:17:44,400,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19122,2025/08/17 13:17:44,420,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19123,2025/08/17 13:17:44,440,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19124,2025/08/17 13:17:44,460,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19125,2025/08/17 13:17:44,480,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19126,2025/08/17 13:17:44,500,+  0.35,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19127,2025/08/17 13:17:44,520,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19128,2025/08/17 13:17:44,540,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19129,2025/08/17 13:17:44,560,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19130,2025/08/17 13:17:44,580,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19131,2025/08/17 13:17:44,600,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19132,2025/08/17 13:17:44,620,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19133,2025/08/17 13:17:44,640,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19134,2025/08/17 13:17:44,660,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19135,2025/08/17 13:17:44,680,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19136,2025/08/17 13:17:44,700,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19137,2025/08/17 13:17:44,720,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19138,2025/08/17 13:17:44,740,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19139,2025/08/17 13:17:44,760,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19140,2025/08/17 13:17:44,780,+  0.33,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19141,2025/08/17 13:17:44,800,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19142,2025/08/17 13:17:44,820,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19143,2025/08/17 13:17:44,840,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19144,2025/08/17 13:17:44,860,+  0.33,+ 48.96,        0,LLLLLLLLLL,LLLL,LLLL
     19145,2025/08/17 13:17:44,880,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19146,2025/08/17 13:17:44,900,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19147,2025/08/17 13:17:44,920,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19148,2025/08/17 13:17:44,940,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19149,2025/08/17 13:17:44,960,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19150,2025/08/17 13:17:44,980,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19151,2025/08/17 13:17:45,  0,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19152,2025/08/17 13:17:45, 20,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
     19153,2025/08/17 13:17:45, 40,+  0.34,+ 48.95,        0,LLLLLLLLLL,LLLL,LLLL
