Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.43  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Pulse,Off
TempUnit,C
Sampling interval,20ms
Total data points,20623     
Trigger,0         
Start time,2025-08-17,12:28:28
End time,2025-08-17,12:35:20
Trigger time,2025-08-17,12:28:28
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH5," CH 5","M",DC,2V,,Off,+50.00,-50.00,[A],28,16,2,0
CH6," CH 6","M",DC,100V,,Off,+50.00,-50.00,[V],5,23,30,0
CH,Input,Slope,Filter,Span,,Unit,Color,,,Line Width
Pulse1,COUNT,L,,500000,0,[C],28,5,6,0
Pulse2,OFF,H,,500000,0,[],0,13,23,0
Pulse3,OFF,H,,500000,0,[],9,22,8,0
Pulse4,OFF,H,,500000,0,[],21,0,21,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH5,CH6,Pulse1,Alarm1-10,AlarmLogic/Pulse,AlarmOut
     12926,2025/08/17 12:32:46,500,+  0.40,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12927,2025/08/17 12:32:46,520,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12928,2025/08/17 12:32:46,540,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12929,2025/08/17 12:32:46,560,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12930,2025/08/17 12:32:46,580,+  0.41,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12931,2025/08/17 12:32:46,600,+  0.41,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12932,2025/08/17 12:32:46,620,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12933,2025/08/17 12:32:46,640,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12934,2025/08/17 12:32:46,660,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12935,2025/08/17 12:32:46,680,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12936,2025/08/17 12:32:46,700,+  0.41,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12937,2025/08/17 12:32:46,720,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12938,2025/08/17 12:32:46,740,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12939,2025/08/17 12:32:46,760,+  0.41,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12940,2025/08/17 12:32:46,780,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12941,2025/08/17 12:32:46,800,+  0.40,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12942,2025/08/17 12:32:46,820,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12943,2025/08/17 12:32:46,840,+  0.43,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12944,2025/08/17 12:32:46,860,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12945,2025/08/17 12:32:46,880,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12946,2025/08/17 12:32:46,900,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12947,2025/08/17 12:32:46,920,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12948,2025/08/17 12:32:46,940,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12949,2025/08/17 12:32:46,960,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12950,2025/08/17 12:32:46,980,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12951,2025/08/17 12:32:47,  0,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12952,2025/08/17 12:32:47, 20,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12953,2025/08/17 12:32:47, 40,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12954,2025/08/17 12:32:47, 60,+  0.43,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12955,2025/08/17 12:32:47, 80,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12956,2025/08/17 12:32:47,100,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12957,2025/08/17 12:32:47,120,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12958,2025/08/17 12:32:47,140,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12959,2025/08/17 12:32:47,160,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12960,2025/08/17 12:32:47,180,+  0.43,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12961,2025/08/17 12:32:47,200,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12962,2025/08/17 12:32:47,220,+  0.41,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12963,2025/08/17 12:32:47,240,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12964,2025/08/17 12:32:47,260,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12965,2025/08/17 12:32:47,280,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12966,2025/08/17 12:32:47,300,+  0.41,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12967,2025/08/17 12:32:47,320,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12968,2025/08/17 12:32:47,340,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12969,2025/08/17 12:32:47,360,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12970,2025/08/17 12:32:47,380,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12971,2025/08/17 12:32:47,400,+  0.41,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12972,2025/08/17 12:32:47,420,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12973,2025/08/17 12:32:47,440,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12974,2025/08/17 12:32:47,460,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12975,2025/08/17 12:32:47,480,+  0.43,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12976,2025/08/17 12:32:47,500,+  0.43,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12977,2025/08/17 12:32:47,520,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12978,2025/08/17 12:32:47,540,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12979,2025/08/17 12:32:47,560,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12980,2025/08/17 12:32:47,580,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12981,2025/08/17 12:32:47,600,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12982,2025/08/17 12:32:47,620,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12983,2025/08/17 12:32:47,640,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12984,2025/08/17 12:32:47,660,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12985,2025/08/17 12:32:47,680,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12986,2025/08/17 12:32:47,700,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12987,2025/08/17 12:32:47,720,+  0.42,+ 50.38,        0,LLLLLLLLLL,LLLL,LLLL
     12988,2025/08/17 12:32:47,740,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12989,2025/08/17 12:32:47,760,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12990,2025/08/17 12:32:47,780,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12991,2025/08/17 12:32:47,800,+  0.41,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12992,2025/08/17 12:32:47,820,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12993,2025/08/17 12:32:47,840,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12994,2025/08/17 12:32:47,860,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12995,2025/08/17 12:32:47,880,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12996,2025/08/17 12:32:47,900,+  0.41,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12997,2025/08/17 12:32:47,920,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12998,2025/08/17 12:32:47,940,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     12999,2025/08/17 12:32:47,960,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13000,2025/08/17 12:32:47,980,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13001,2025/08/17 12:32:48,  0,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13002,2025/08/17 12:32:48, 20,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13003,2025/08/17 12:32:48, 40,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13004,2025/08/17 12:32:48, 60,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13005,2025/08/17 12:32:48, 80,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13006,2025/08/17 12:32:48,100,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13007,2025/08/17 12:32:48,120,+  0.44,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13008,2025/08/17 12:32:48,140,+  0.43,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13009,2025/08/17 12:32:48,160,+  0.43,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13010,2025/08/17 12:32:48,180,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13011,2025/08/17 12:32:48,200,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13012,2025/08/17 12:32:48,220,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13013,2025/08/17 12:32:48,240,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13014,2025/08/17 12:32:48,260,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13015,2025/08/17 12:32:48,280,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13016,2025/08/17 12:32:48,300,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13017,2025/08/17 12:32:48,320,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13018,2025/08/17 12:32:48,340,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13019,2025/08/17 12:32:48,360,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13020,2025/08/17 12:32:48,380,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13021,2025/08/17 12:32:48,400,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13022,2025/08/17 12:32:48,420,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13023,2025/08/17 12:32:48,440,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13024,2025/08/17 12:32:48,460,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13025,2025/08/17 12:32:48,480,+  0.44,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13026,2025/08/17 12:32:48,500,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13027,2025/08/17 12:32:48,520,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13028,2025/08/17 12:32:48,540,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13029,2025/08/17 12:32:48,560,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13030,2025/08/17 12:32:48,580,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13031,2025/08/17 12:32:48,600,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13032,2025/08/17 12:32:48,620,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13033,2025/08/17 12:32:48,640,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13034,2025/08/17 12:32:48,660,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13035,2025/08/17 12:32:48,680,+  0.43,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13036,2025/08/17 12:32:48,700,+  0.43,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13037,2025/08/17 12:32:48,720,+  0.43,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13038,2025/08/17 12:32:48,740,+  0.44,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13039,2025/08/17 12:32:48,760,+  0.43,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13040,2025/08/17 12:32:48,780,+  0.43,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13041,2025/08/17 12:32:48,800,+  0.43,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13042,2025/08/17 12:32:48,820,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13043,2025/08/17 12:32:48,840,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13044,2025/08/17 12:32:48,860,+  0.42,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13045,2025/08/17 12:32:48,880,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13046,2025/08/17 12:32:48,900,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13047,2025/08/17 12:32:48,920,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13048,2025/08/17 12:32:48,940,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13049,2025/08/17 12:32:48,960,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13050,2025/08/17 12:32:48,980,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13051,2025/08/17 12:32:49,  0,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13052,2025/08/17 12:32:49, 20,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13053,2025/08/17 12:32:49, 40,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13054,2025/08/17 12:32:49, 60,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13055,2025/08/17 12:32:49, 80,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13056,2025/08/17 12:32:49,100,+  0.46,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13057,2025/08/17 12:32:49,120,+  0.45,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13058,2025/08/17 12:32:49,140,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13059,2025/08/17 12:32:49,160,+  0.46,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13060,2025/08/17 12:32:49,180,+  0.46,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13061,2025/08/17 12:32:49,200,+  0.46,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13062,2025/08/17 12:32:49,220,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13063,2025/08/17 12:32:49,240,+  0.46,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13064,2025/08/17 12:32:49,260,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13065,2025/08/17 12:32:49,280,+  0.45,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13066,2025/08/17 12:32:49,300,+  0.46,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13067,2025/08/17 12:32:49,320,+  0.46,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13068,2025/08/17 12:32:49,340,+  0.46,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13069,2025/08/17 12:32:49,360,+  0.46,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13070,2025/08/17 12:32:49,380,+  0.46,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13071,2025/08/17 12:32:49,400,+  0.46,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13072,2025/08/17 12:32:49,420,+  0.46,+ 50.39,        0,LLLLLLLLLL,LLLL,LLLL
     13073,2025/08/17 12:32:49,440,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13074,2025/08/17 12:32:49,460,+  0.46,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13075,2025/08/17 12:32:49,480,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13076,2025/08/17 12:32:49,500,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13077,2025/08/17 12:32:49,520,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13078,2025/08/17 12:32:49,540,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13079,2025/08/17 12:32:49,560,+  0.46,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13080,2025/08/17 12:32:49,580,+  0.46,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13081,2025/08/17 12:32:49,600,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13082,2025/08/17 12:32:49,620,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13083,2025/08/17 12:32:49,640,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13084,2025/08/17 12:32:49,660,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13085,2025/08/17 12:32:49,680,+  0.46,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13086,2025/08/17 12:32:49,700,+  0.44,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13087,2025/08/17 12:32:49,720,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13088,2025/08/17 12:32:49,740,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13089,2025/08/17 12:32:49,760,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13090,2025/08/17 12:32:49,780,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13091,2025/08/17 12:32:49,800,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13092,2025/08/17 12:32:49,820,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13093,2025/08/17 12:32:49,840,+  0.45,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13094,2025/08/17 12:32:49,860,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13095,2025/08/17 12:32:49,880,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13096,2025/08/17 12:32:49,900,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13097,2025/08/17 12:32:49,920,+  0.42,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13098,2025/08/17 12:32:49,940,+  0.43,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13099,2025/08/17 12:32:49,960,+  0.44,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13100,2025/08/17 12:32:49,980,+  0.44,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13101,2025/08/17 12:32:50,  0,+  0.43,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13102,2025/08/17 12:32:50, 20,+  0.43,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13103,2025/08/17 12:32:50, 40,+  0.43,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13104,2025/08/17 12:32:50, 60,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13105,2025/08/17 12:32:50, 80,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13106,2025/08/17 12:32:50,100,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13107,2025/08/17 12:32:50,120,+  0.43,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13108,2025/08/17 12:32:50,140,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13109,2025/08/17 12:32:50,160,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13110,2025/08/17 12:32:50,180,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13111,2025/08/17 12:32:50,200,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13112,2025/08/17 12:32:50,220,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13113,2025/08/17 12:32:50,240,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13114,2025/08/17 12:32:50,260,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13115,2025/08/17 12:32:50,280,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13116,2025/08/17 12:32:50,300,+  0.40,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13117,2025/08/17 12:32:50,320,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13118,2025/08/17 12:32:50,340,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13119,2025/08/17 12:32:50,360,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13120,2025/08/17 12:32:50,380,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13121,2025/08/17 12:32:50,400,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13122,2025/08/17 12:32:50,420,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13123,2025/08/17 12:32:50,440,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13124,2025/08/17 12:32:50,460,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13125,2025/08/17 12:32:50,480,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13126,2025/08/17 12:32:50,500,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13127,2025/08/17 12:32:50,520,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13128,2025/08/17 12:32:50,540,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13129,2025/08/17 12:32:50,560,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13130,2025/08/17 12:32:50,580,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13131,2025/08/17 12:32:50,600,+  0.43,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13132,2025/08/17 12:32:50,620,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13133,2025/08/17 12:32:50,640,+  0.42,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13134,2025/08/17 12:32:50,660,+  0.43,+ 50.40,        0,LLLLLLLLLL,LLLL,LLLL
     13135,2025/08/17 12:32:50,680,+  0.46,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13136,2025/08/17 12:32:50,700,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13137,2025/08/17 12:32:50,720,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13138,2025/08/17 12:32:50,740,+  0.46,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13139,2025/08/17 12:32:50,760,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13140,2025/08/17 12:32:50,780,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13141,2025/08/17 12:32:50,800,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13142,2025/08/17 12:32:50,820,+  0.46,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13143,2025/08/17 12:32:50,840,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13144,2025/08/17 12:32:50,860,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13145,2025/08/17 12:32:50,880,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13146,2025/08/17 12:32:50,900,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13147,2025/08/17 12:32:50,920,+  0.44,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13148,2025/08/17 12:32:50,940,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13149,2025/08/17 12:32:50,960,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13150,2025/08/17 12:32:50,980,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13151,2025/08/17 12:32:51,  0,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13152,2025/08/17 12:32:51, 20,+  0.46,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13153,2025/08/17 12:32:51, 40,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13154,2025/08/17 12:32:51, 60,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13155,2025/08/17 12:32:51, 80,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13156,2025/08/17 12:32:51,100,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13157,2025/08/17 12:32:51,120,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13158,2025/08/17 12:32:51,140,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13159,2025/08/17 12:32:51,160,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13160,2025/08/17 12:32:51,180,+  0.46,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13161,2025/08/17 12:32:51,200,+  0.46,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13162,2025/08/17 12:32:51,220,+  0.46,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13163,2025/08/17 12:32:51,240,+  0.45,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
     13164,2025/08/17 12:32:51,260,+  0.46,+ 50.41,        0,LLLLLLLLLL,LLLL,LLLL
