rec_id;obc_timeStamp;gps_utcTime;gps_latitude;gps_longitude;gps_fixQuality;gps_dilution;gps_speed;lfm_netCounts;lfm_posCounts;lfm_temperature;lfm_integratedCorrFlow;lfm_instantFlow;gfs_gasFlow;gfs_gasTemp;gfs_netGasVolume;jm3_netjoule;jm3_voltage;jm3_current;sup_VoltageIn;all_energy;message_id;volt_voltage;volt_difference;Lap;Time;Column1;_1;_2
8306;1681578823.52;;39.797191833;-86.238763533;1.0;;27.0;;;;;;;;;188770.36;50734.0;3829.0;16073.0;188770.375;714_202304_15_1659_56_0008269;;;2;17.228755555555555;;;
8307;1681578823.62;;39.797191833;-86.238763533;1.0;;27.0;;;;;;;;;188810.602;50702.0;3982.0;16081.0;188810.609375;714_202304_15_1659_56_0008270;;;2;17.228783333333332;;;
8308;1681578823.71;;39.797191833;-86.238763533;1.0;;27.0;;;;;;;;;188810.602;50702.0;3982.0;16110.0;188810.609375;714_202304_15_1659_56_0008271;;;2;17.22880833336889;;;
8309;1681578823.81;;39.797191833;-86.238763533;1.0;;27.0;;;;;;;;;188856.492;50574.0;4546.0;16102.0;188856.5;714_202304_15_1659_56_0008272;;;2;17.228836111075555;;;
8310;1681578823.91;;39.797191833;-86.238763533;1.0;;27.0;;;;;;;;;188856.492;50574.0;4546.0;16110.0;188856.5;714_202304_15_1659_56_0008273;;;2;17.228863888924444;;;
8311;1681578824.02;;39.797191833;-86.238763533;1.0;;27.0;;;;;;;;;188902.772;50571.0;4550.0;16114.0;188902.78125;714_202304_15_1659_56_0008274;;;2;17.228894444444443;;;
8312;1681578824.12;;39.7972574;-86.23876075;1.0;;26.8;;;;;;;;;188902.772;50571.0;4550.0;16077.0;188902.78125;714_202304_15_1659_56_0008275;;;2;17.22892222222222;;;
8313;1681578824.22;;39.7972574;-86.23876075;1.0;;26.8;;;;;;;;;188948.717;50571.0;4542.0;16114.0;188948.734375;714_202304_15_1659_56_0008276;;;2;17.228949999999998;;;
8314;1681578824.32;;39.7972574;-86.23876075;1.0;;26.8;;;;;;;;;188948.717;50571.0;4542.0;16068.0;188948.734375;714_202304_15_1659_56_0008277;;;2;17.228977777777775;;;
8315;1681578824.42;;39.7972574;-86.23876075;1.0;;26.8;;;;;;;;;188996.74;50520.0;4771.0;16060.0;188996.75;714_202304_15_1659_56_0008278;;;2;17.229005555555553;;;
8316;1681578824.52;;39.7972574;-86.23876075;1.0;;26.8;;;;;;;;;188996.74;50520.0;4771.0;16093.0;188996.75;714_202304_15_1659_56_0008279;;;2;17.22903333333333;;;
8317;1681578824.61;;39.7972574;-86.23876075;1.0;;26.8;;;;;;;;;189048.035;50449.0;5063.0;16102.0;189048.046875;714_202304_15_1659_56_0008280;;;2;17.229058333297775;;;
8318;1681578824.71;;39.7972574;-86.23876075;1.0;;26.8;;;;;;;;;189048.035;50449.0;5063.0;16102.0;189048.046875;714_202304_15_1659_56_0008281;;;2;17.229086111146664;;;
8319;1681578824.81;;39.7972574;-86.23876075;1.0;;26.8;;;;;;;;;189099.076;50448.0;5058.0;16098.0;189099.078125;714_202304_15_1659_56_0008282;;;2;17.22911388885333;;;
8320;1681578824.91;;39.7972574;-86.23876075;1.0;;26.8;;;;;;;;;189099.076;50448.0;5058.0;16106.0;189099.078125;714_202304_15_1659_56_0008283;;;2;17.22914166670222;;;
8321;1681578825.01;;39.7972574;-86.23876075;1.0;;26.8;;;;;;;;;189150.166;50441.0;5082.0;16068.0;189150.171875;714_202304_15_1659_56_0008284;;;2;17.22916944440889;;;
8322;1681578825.12;;39.797320417;-86.238760983;1.0;;26.7;;;;;;;;;189150.166;50441.0;5082.0;16068.0;189150.171875;714_202304_15_1659_56_0008285;;;2;17.2292;;;
8323;1681578825.22;;39.797320417;-86.238760983;1.0;;26.7;;;;;;;;;189201.175;50441.0;5066.0;16060.0;189201.171875;714_202304_15_1659_56_0008286;;;2;17.229227777777776;;;
8324;1681578825.31;;39.797320417;-86.238760983;1.0;;26.7;;;;;;;;;189201.175;50441.0;5066.0;16073.0;189201.171875;714_202304_15_1659_56_0008287;;;2;17.22925277774222;;;
8325;1681578825.41;;39.797320417;-86.238760983;1.0;;26.7;;;;;;;;;189252.643;50437.0;5074.0;16073.0;189252.65625;714_202304_15_1659_56_0008288;;;2;17.22928055559111;;;
8326;1681578825.51;;39.797320417;-86.238760983;1.0;;26.7;;;;;;;;;189252.643;50437.0;5074.0;16077.0;189252.65625;714_202304_15_1659_56_0008289;;;2;17.229308333297777;;;
8327;1681578825.61;;39.797320417;-86.238760983;1.0;;26.7;;;;;;;;;189303.661;50437.0;5070.0;16081.0;189303.671875;714_202304_15_1659_56_0008290;;;2;17.229336111075554;;;
8328;1681578825.71;;39.797320417;-86.238760983;1.0;;26.7;;;;;;;;;189303.661;50437.0;5070.0;16064.0;189303.671875;714_202304_15_1659_56_0008291;;;2;17.229363888924443;;;
8329;1681578825.82;;39.797320417;-86.238760983;1.0;;26.7;;;;;;;;;189354.736;50434.0;5073.0;16098.0;189354.75;714_202304_15_1659_56_0008292;;;2;17.22939444444444;;;
8330;1681578825.92;;39.797320417;-86.238760983;1.0;;26.7;;;;;;;;;189354.736;50434.0;5073.0;16073.0;189354.75;714_202304_15_1659_56_0008293;;;2;17.22942222222222;;;
8331;1681578826.02;;39.797320417;-86.238760983;1.0;;26.7;;;;;;;;;189406.215;50431.0;5080.0;16073.0;189406.21875;714_202304_15_1659_56_0008294;;;2;17.22945;;;
8332;1681578826.12;;39.797389033;-86.2387576;1.0;;27.1;;;;;;;;;189406.215;50431.0;5080.0;16081.0;189406.21875;714_202304_15_1659_56_0008295;;;2;17.229477777777777;;;
8333;1681578826.22;;39.797389033;-86.2387576;1.0;;27.1;;;;;;;;;189457.595;50427.0;5094.0;16068.0;189457.609375;714_202304_15_1659_56_0008296;;;2;17.229505555555555;;;
8334;1681578826.31;;39.797389033;-86.2387576;1.0;;27.1;;;;;;;;;189457.595;50427.0;5094.0;16077.0;189457.609375;714_202304_15_1659_56_0008297;;;2;17.229530555519997;;;
8335;1681578826.41;;39.797389033;-86.2387576;1.0;;27.1;;;;;;;;;189508.675;50427.0;5082.0;16102.0;189508.6875;714_202304_15_1659_56_0008298;;;2;17.22955833336889;;;
8336;1681578826.51;;39.797389033;-86.2387576;1.0;;27.1;;;;;;;;;189508.675;50427.0;5082.0;16106.0;189508.6875;714_202304_15_1659_56_0008299;;;2;17.229586111075555;;;
8337;1681578826.62;;39.797389033;-86.2387576;1.0;;27.1;;;;;;;;;189559.911;50426.0;5087.0;16106.0;189559.90625;714_202304_15_1659_56_0008300;;;2;17.229616666666665;;;
8338;1681578826.71;;39.797389033;-86.2387576;1.0;;27.1;;;;;;;;;189559.911;50426.0;5087.0;16089.0;189559.90625;714_202304_15_1659_56_0008301;;;2;17.22964166670222;;;
8339;1681578826.82;;39.797389033;-86.2387576;1.0;;27.1;;;;;;;;;189611.515;50426.0;5088.0;16127.0;189611.53125;714_202304_15_1659_56_0008302;;;2;17.22967222222222;;;
8340;1681578826.92;;39.797389033;-86.2387576;1.0;;27.1;;;;;;;;;189611.515;50426.0;5088.0;16123.0;189611.53125;714_202304_15_1659_56_0008303;;;2;17.229699999999998;;;
8341;1681578827.02;;39.797389033;-86.2387576;1.0;;27.1;;;;;;;;;189662.774;50424.0;5098.0;16131.0;189662.78125;714_202304_15_1659_56_0008304;;;2;17.229727777777775;;;
8342;1681578827.12;;39.797464933;-86.238759717;1.0;;27.2;;;;;;;;;189662.774;50424.0;5098.0;16093.0;189662.78125;714_202304_15_1659_56_0008305;;;2;17.229755555555553;;;
8343;1681578827.22;;39.797464933;-86.238759717;1.0;;27.2;;;;;;;;;189714.172;50419.0;5104.0;16093.0;189714.1875;714_202304_15_1659_56_0008306;;;2;17.22978333333333;;;
8344;1681578827.32;;39.797464933;-86.238759717;1.0;;27.2;;;;;;;;;189714.172;50419.0;5104.0;16068.0;189714.1875;714_202304_15_1659_56_0008307;;;2;17.22981111111111;;;
8345;1681578827.41;;39.797464933;-86.238759717;1.0;;27.2;;;;;;;;;189765.93;50419.0;5109.0;16081.0;189765.9375;714_202304_15_1659_56_0008308;;;2;17.229836111146664;;;
8346;1681578827.51;;39.797464933;-86.238759717;1.0;;27.2;;;;;;;;;189765.93;50419.0;5109.0;16102.0;189765.9375;714_202304_15_1659_56_0008309;;;2;17.22986388885333;;;
8347;1681578827.61;;39.797464933;-86.238759717;1.0;;27.2;;;;;;;;;189817.367;50420.0;5100.0;16131.0;189817.375;714_202304_15_1659_56_0008310;;;2;17.229891666631108;;;
8348;1681578827.71;;39.797464933;-86.238759717;1.0;;27.2;;;;;;;;;189817.367;50420.0;5100.0;16127.0;189817.375;714_202304_15_1659_56_0008311;;;2;17.229919444479997;;;
8349;1681578827.82;;39.797464933;-86.238759717;1.0;;27.2;;;;;;;;;189868.651;50418.0;5101.0;16131.0;189868.671875;714_202304_15_1659_56_0008312;;;2;17.22995;;;
8350;1681578827.92;;39.797464933;-86.238759717;1.0;;27.2;;;;;;;;;189868.651;50418.0;5101.0;16131.0;189868.671875;714_202304_15_1659_56_0008313;;;2;17.229977777777776;;;
8351;1681578828.02;;39.797464933;-86.238759717;1.0;;27.2;;;;;;;;;189919.963;50417.0;5098.0;16089.0;189919.984375;714_202304_15_1659_56_0008314;;;2;17.230005555555554;;;
8352;1681578828.12;;39.797533;-86.238760717;1.0;;27.2;;;;;;;;;189919.963;50417.0;5098.0;16106.0;189919.984375;714_202304_15_1659_56_0008315;;;2;17.23003333333333;;;
8353;1681578828.22;;39.797533;-86.238760717;1.0;;27.2;;;;;;;;;189971.684;50411.0;5104.0;16106.0;189971.6875;714_202304_15_1659_56_0008316;;;2;17.23006111111111;;;
8354;1681578828.32;;39.797533;-86.238760717;1.0;;27.2;;;;;;;;;189971.684;50411.0;5104.0;16085.0;189971.6875;714_202304_15_1659_56_0008317;;;2;17.230088888888886;;;
8355;1681578828.41;;39.797533;-86.238760717;1.0;;27.2;;;;;;;;;190023.252;50410.0;5114.0;16131.0;190023.25;714_202304_15_1659_56_0008318;;;2;17.230113888924443;;;
8356;1681578828.51;;39.797533;-86.238760717;1.0;;27.2;;;;;;;;;190023.252;50410.0;5114.0;16089.0;190023.25;714_202304_15_1659_56_0008319;;;2;17.23014166663111;;;
8357;1681578828.62;;39.797533;-86.238760717;1.0;;27.2;;;;;;;;;190074.726;50408.0;5126.0;16093.0;190074.734375;714_202304_15_1659_56_0008320;;;2;17.23017222222222;;;
8358;1681578828.71;;39.797533;-86.238760717;1.0;;27.2;;;;;;;;;190074.726;50408.0;5126.0;16127.0;190074.734375;714_202304_15_1659_56_0008321;;;2;17.230197222257775;;;
8359;1681578828.82;;39.797533;-86.238760717;1.0;;27.2;;;;;;;;;190126.484;50408.0;5113.0;16102.0;190126.484375;714_202304_15_1659_56_0008322;;;2;17.230227777777777;;;
8360;1681578828.92;;39.797533;-86.238760717;1.0;;27.2;;;;;;;;;190126.484;50408.0;5113.0;16118.0;190126.484375;714_202304_15_1659_56_0008323;;;2;17.230255555555555;;;
8361;1681578829.02;;39.797533;-86.238760717;1.0;;27.2;;;;;;;;;190178.085;50407.0;5118.0;16106.0;190178.09375;714_202304_15_1659_56_0008324;;;2;17.230283333333333;;;
8362;1681578829.12;;39.797598217;-86.238767583;1.0;;27.2;;;;;;;;;190178.085;50407.0;5118.0;16106.0;190178.09375;714_202304_15_1659_56_0008325;;;2;17.23031111111111;;;
8363;1681578829.22;;39.797598217;-86.238767583;1.0;;27.2;;;;;;;;;190229.436;50408.0;5108.0;16089.0;190229.453125;714_202304_15_1659_56_0008326;;;2;17.230338888888888;;;
8364;1681578829.32;;39.797598217;-86.238767583;1.0;;27.2;;;;;;;;;190229.436;50408.0;5108.0;16098.0;190229.453125;714_202304_15_1659_56_0008327;;;2;17.230366666666665;;;
8365;1681578829.42;;39.797598217;-86.238767583;1.0;;27.2;;;;;;;;;190281.063;50403.0;5128.0;16085.0;190281.0625;714_202304_15_1659_56_0008328;;;2;17.230394444444443;;;
8366;1681578829.52;;39.797598217;-86.238767583;1.0;;27.2;;;;;;;;;190281.063;50403.0;5128.0;16127.0;190281.0625;714_202304_15_1659_56_0008329;;;2;17.23042222222222;;;
8367;1681578829.61;;39.797598217;-86.238767583;1.0;;27.2;;;;;;;;;190332.971;50404.0;5125.0;16093.0;190332.984375;714_202304_15_1659_56_0008330;;;2;17.230447222186665;;;
8368;1681578829.71;;39.797598217;-86.238767583;1.0;;27.2;;;;;;;;;190332.971;50404.0;5125.0;16093.0;190332.984375;714_202304_15_1659_56_0008331;;;2;17.230475000035554;;;
8369;1681578829.82;;39.797598217;-86.238767583;1.0;;27.2;;;;;;;;;190384.623;50401.0;5124.0;16081.0;190384.640625;714_202304_15_1659_56_0008332;;;2;17.230505555555553;;;
8370;1681578829.92;;39.797598217;-86.238767583;1.0;;27.2;;;;;;;;;190384.623;50401.0;5124.0;15994.0;190384.640625;714_202304_15_1659_56_0008333;;;2;17.23053333333333;;;
8371;1681578830.02;;39.797598217;-86.238767583;1.0;;27.2;;;;;;;;;190436.036;50403.0;5118.0;16093.0;190436.046875;714_202304_15_1659_56_0008334;;;2;17.23056111111111;;;
8372;1681578830.12;;39.797669917;-86.23877215;1.0;;27.4;;;;;;;;;190436.036;50403.0;5118.0;16098.0;190436.046875;714_202304_15_1659_56_0008335;;;2;17.23058888888889;;;
8373;1681578830.21;;39.797669917;-86.23877215;1.0;;27.4;;;;;;;;;190487.576;50402.0;5120.0;16093.0;190487.59375;714_202304_15_1659_56_0008336;;;2;17.23061388892444;;;
8374;1681578830.32;;39.797669917;-86.23877215;1.0;;27.4;;;;;;;;;190487.576;50402.0;5120.0;16085.0;190487.59375;714_202304_15_1659_56_0008337;;;2;17.230644444444444;;;
8375;1681578830.41;;39.797669917;-86.23877215;1.0;;27.4;;;;;;;;;190539.494;50400.0;5124.0;16093.0;190539.5;714_202304_15_1659_56_0008338;;;2;17.230669444479997;;;
8376;1681578830.51;;39.797669917;-86.23877215;1.0;;27.4;;;;;;;;;190539.494;50400.0;5124.0;16118.0;190539.5;714_202304_15_1659_56_0008339;;;2;17.230697222186667;;;
8377;1681578830.62;;39.797669917;-86.23877215;1.0;;27.4;;;;;;;;;190591.179;50398.0;5127.0;16106.0;190591.1875;714_202304_15_1659_56_0008340;;;2;17.230727777777776;;;
8378;1681578830.72;;39.797669917;-86.23877215;1.0;;27.4;;;;;;;;;190591.179;50398.0;5127.0;16093.0;190591.1875;714_202304_15_1659_56_0008341;;;2;17.230755555555554;;;
8379;1681578830.82;;39.797669917;-86.23877215;1.0;;27.4;;;;;;;;;190642.796;50394.0;5141.0;16123.0;190642.8125;714_202304_15_1659_56_0008342;;;2;17.23078333333333;;;
8380;1681578830.91;;39.797669917;-86.23877215;1.0;;27.4;;;;;;;;;190642.796;50394.0;5141.0;16081.0;190642.8125;714_202304_15_1659_56_0008343;;;2;17.230808333368888;;;
8381;1681578831.01;;39.797669917;-86.23877215;1.0;;27.4;;;;;;;;;190694.836;50394.0;5139.0;16089.0;190694.84375;714_202304_15_1659_56_0008344;;;2;17.230836111075554;;;
8382;1681578831.12;;39.797733683;-86.238770767;1.0;;27.3;;;;;;;;;190694.836;50394.0;5139.0;16118.0;190694.84375;714_202304_15_1659_56_0008345;;;2;17.230866666666664;;;
8383;1681578831.22;;39.797733683;-86.238770767;1.0;;27.3;;;;;;;;;190746.616;50396.0;5137.0;16089.0;190746.640625;714_202304_15_1659_56_0008346;;;2;17.23089444444444;;;
8384;1681578831.32;;39.797733683;-86.238770767;1.0;;27.3;;;;;;;;;190746.616;50396.0;5137.0;16081.0;190746.640625;714_202304_15_1659_56_0008347;;;2;17.23092222222222;;;
8385;1681578831.42;;39.797733683;-86.238770767;1.0;;27.3;;;;;;;;;190798.156;50394.0;5131.0;16052.0;190798.171875;714_202304_15_1659_56_0008348;;;2;17.23095;;;
8386;1681578831.51;;39.797733683;-86.238770767;1.0;;27.3;;;;;;;;;190798.156;50394.0;5131.0;16052.0;190798.171875;714_202304_15_1659_56_0008349;;;2;17.23097499996444;;;
8387;1681578831.61;;39.797733683;-86.238770767;1.0;;27.3;;;;;;;;;190849.803;50392.0;5134.0;16056.0;190798.171875;714_202304_15_1659_56_0008350;;;2;17.23100277774222;;;
8388;1681578831.72;;39.797733683;-86.238770767;1.0;;27.3;;;;;;;;;190849.803;50392.0;5134.0;16102.0;190849.8125;714_202304_15_1659_56_0008351;;;2;17.231033333333333;;;
8389;1681578831.82;;39.797733683;-86.238770767;1.0;;27.3;;;;;;;;;190901.898;50390.0;5140.0;16093.0;190901.90625;714_202304_15_1659_56_0008352;;;2;17.23106111111111;;;
8390;1681578831.92;;39.797733683;-86.238770767;1.0;;27.3;;;;;;;;;190901.898;50390.0;5140.0;16093.0;190901.90625;714_202304_15_1659_56_0008353;;;2;17.231088888888888;;;
8391;1681578832.02;;39.797733683;-86.238770767;1.0;;27.3;;;;;;;;;190953.728;50388.0;5143.0;16064.0;190953.734375;714_202304_15_1659_56_0008354;;;2;17.231116666666665;;;
8392;1681578832.12;;39.797806383;-86.238780733;1.0;;27.4;;;;;;;;;190953.728;50388.0;5143.0;16077.0;190953.734375;714_202304_15_1659_56_0008355;;;2;17.231144444444443;;;
8393;1681578832.21;;39.797806383;-86.238780733;1.0;;27.4;;;;;;;;;190953.728;50388.0;5143.0;16077.0;190953.734375;714_202304_15_1659_56_0008356;;;2;17.23116944448;;;
8394;1681578832.32;;39.797806383;-86.238780733;1.0;;27.4;;;;;;;;;191005.36;50388.0;5143.0;16060.0;191005.375;714_202304_15_1659_56_0008357;;;2;17.231199999999998;;;
8395;1681578832.41;;39.797806383;-86.238780733;1.0;;27.4;;;;;;;;;191005.36;50388.0;5143.0;16052.0;191005.375;714_202304_15_1659_56_0008358;;;2;17.231225000035554;;;
8396;1681578832.51;;39.797806383;-86.238780733;1.0;;27.4;;;;;;;;;191057.33;50392.0;5136.0;16077.0;191057.34375;714_202304_15_1659_56_0008359;;;2;17.23125277774222;;;
8397;1681578832.62;;39.797806383;-86.238780733;1.0;;27.4;;;;;;;;;191057.33;50392.0;5136.0;16098.0;191057.34375;714_202304_15_1659_56_0008360;;;2;17.23128333333333;;;
8398;1681578832.71;;39.797806383;-86.238780733;1.0;;27.4;;;;;;;;;191109.12;50387.0;5139.0;16106.0;191109.125;714_202304_15_1659_56_0008361;;;2;17.231308333368887;;;
8399;1681578832.81;;39.797806383;-86.238780733;1.0;;27.4;;;;;;;;;191109.12;50387.0;5139.0;16114.0;191109.125;714_202304_15_1659_56_0008362;;;2;17.231336111075553;;;
8400;1681578832.91;;39.797806383;-86.238780733;1.0;;27.4;;;;;;;;;191160.703;50389.0;5133.0;16114.0;191160.71875;714_202304_15_1659_56_0008363;;;2;17.23136388892444;;;
8401;1681578833.01;;39.797806383;-86.238780733;1.0;;27.4;;;;;;;;;191160.703;50389.0;5133.0;16098.0;191160.71875;714_202304_15_1659_56_0008364;;;2;17.231391666631108;;;
8402;1681578833.11;;39.7978755;-86.238785067;1.0;;27.4;;;;;;;;;191160.703;50389.0;5133.0;16073.0;191160.71875;714_202304_15_1659_56_0008365;;;2;17.231419444408886;;;
8403;1681578833.21;;39.7978755;-86.238785067;1.0;;27.4;;;;;;;;;191160.703;50389.0;5133.0;16048.0;191160.71875;714_202304_15_1659_56_0008366;;;2;17.231447222257778;;;
8404;1681578833.31;;39.7978755;-86.238785067;1.0;;27.4;;;;;;;;;191264.473;50387.0;5140.0;16031.0;191264.484375;714_202304_15_1659_56_0008367;;;2;17.231474999964444;;;
8405;1681578833.41;;39.7978755;-86.238785067;1.0;;27.4;;;;;;;;;191264.473;50387.0;5140.0;16068.0;191264.484375;714_202304_15_1659_56_0008368;;;2;17.231502777813333;;;
8406;1681578833.52;;39.7978755;-86.238785067;1.0;;27.4;;;;;;;;;191316.203;50384.0;5133.0;16014.0;191316.21875;714_202304_15_1659_56_0008369;;;2;17.23153333333333;;;
8407;1681578833.62;;39.7978755;-86.238785067;1.0;;27.4;;;;;;;;;191316.203;50384.0;5133.0;16098.0;191316.21875;714_202304_15_1659_56_0008370;;;2;17.23156111111111;;;
8408;1681578833.72;;39.7978755;-86.238785067;1.0;;27.4;;;;;;;;;191367.823;50386.0;5140.0;16110.0;191367.828125;714_202304_15_1659_56_0008371;;;2;17.231588888888886;;;
8409;1681578833.82;;39.7978755;-86.238785067;1.0;;27.4;;;;;;;;;191367.823;50386.0;5140.0;16093.0;191367.828125;714_202304_15_1659_56_0008372;;;2;17.231616666666664;;;
8410;1681578833.91;;39.7978755;-86.238785067;1.0;;27.4;;;;;;;;;191419.32;50389.0;5120.0;16102.0;191419.34375;714_202304_15_1659_56_0008373;;;2;17.23164166670222;;;
8411;1681578834.01;;39.7978755;-86.238785067;1.0;;27.4;;;;;;;;;191419.32;50389.0;5120.0;16089.0;191419.34375;714_202304_15_1659_56_0008374;;;2;17.231669444408887;;;
8412;1681578834.11;;39.797941467;-86.23878285;1.0;;27.3;;;;;;;;;191471.337;50384.0;5133.0;16060.0;191471.359375;714_202304_15_1659_56_0008375;;;2;17.231697222186664;;;
8413;1681578834.21;;39.797941467;-86.23878285;1.0;;27.3;;;;;;;;;191471.337;50384.0;5133.0;16068.0;191471.359375;714_202304_15_1659_56_0008376;;;2;17.231725000035553;;;
8414;1681578834.32;;39.797941467;-86.23878285;1.0;;27.3;;;;;;;;;191523.047;50386.0;5131.0;16073.0;191523.046875;714_202304_15_1659_56_0008377;;;2;17.231755555555555;;;
8415;1681578834.42;;39.797941467;-86.23878285;1.0;;27.3;;;;;;;;;191523.047;50386.0;5131.0;16073.0;191523.046875;714_202304_15_1659_56_0008378;;;2;17.231783333333333;;;
8416;1681578834.52;;39.797941467;-86.23878285;1.0;;27.3;;;;;;;;;191574.561;50383.0;5132.0;16073.0;191574.5625;714_202304_15_1659_56_0008379;;;2;17.23181111111111;;;
8417;1681578834.62;;39.797941467;-86.23878285;1.0;;27.3;;;;;;;;;191574.561;50383.0;5132.0;16073.0;191574.5625;714_202304_15_1659_56_0008380;;;2;17.231838888888888;;;
8418;1681578834.71;;39.797941467;-86.23878285;1.0;;27.3;;;;;;;;;191626.498;50383.0;5133.0;16068.0;191626.5;714_202304_15_1659_56_0008381;;;2;17.231863888924444;;;
8419;1681578834.81;;39.797941467;-86.23878285;1.0;;27.3;;;;;;;;;191626.498;50383.0;5133.0;16081.0;191626.5;714_202304_15_1659_56_0008382;;;2;17.23189166663111;;;
8420;1681578834.91;;39.797941467;-86.23878285;1.0;;27.3;;;;;;;;;191678.207;50384.0;5131.0;16123.0;191678.21875;714_202304_15_1659_56_0008383;;;2;17.23191944448;;;
8421;1681578835.02;;39.797941467;-86.23878285;1.0;;27.3;;;;;;;;;191678.207;50384.0;5131.0;16098.0;191678.21875;714_202304_15_1659_56_0008384;;;2;17.231949999999998;;;
8422;1681578835.12;;39.798011733;-86.2387832;1.0;;27.5;;;;;;;;;191729.75;50382.0;5130.0;16098.0;191729.75;714_202304_15_1659_56_0008385;;;2;17.231977777777775;;;
8423;1681578835.22;;39.798011733;-86.2387832;1.0;;27.5;;;;;;;;;191729.75;50382.0;5130.0;16098.0;191729.75;714_202304_15_1659_56_0008386;;;2;17.232005555555553;;;
8424;1681578835.32;;39.798011733;-86.2387832;1.0;;27.5;;;;;;;;;191781.338;50382.0;5129.0;16110.0;191781.359375;714_202304_15_1659_56_0008387;;;2;17.23203333333333;;;
8425;1681578835.41;;39.798011733;-86.2387832;1.0;;27.5;;;;;;;;;191781.338;50382.0;5129.0;16098.0;191781.359375;714_202304_15_1659_56_0008388;;;2;17.232058333368887;;;
8426;1681578835.51;;39.798011733;-86.2387832;1.0;;27.5;;;;;;;;;191833.374;50382.0;5138.0;16118.0;191833.390625;714_202304_15_1659_56_0008389;;;2;17.232086111075553;;;
8427;1681578835.61;;39.798011733;-86.2387832;1.0;;27.5;;;;;;;;;191833.374;50382.0;5138.0;16127.0;191833.390625;714_202304_15_1659_56_0008390;;;2;17.23211388885333;;;
8428;1681578835.71;;39.798011733;-86.2387832;1.0;;27.5;;;;;;;;;191885.157;50380.0;5136.0;16131.0;191885.15625;714_202304_15_1659_56_0008391;;;2;17.23214166670222;;;
8429;1681578835.82;;39.798011733;-86.2387832;1.0;;27.5;;;;;;;;;191885.157;50380.0;5136.0;16127.0;191885.15625;714_202304_15_1659_56_0008392;;;2;17.23217222222222;;;
8430;1681578835.92;;39.798011733;-86.2387832;1.0;;27.5;;;;;;;;;191936.725;50382.0;5138.0;16131.0;191936.734375;714_202304_15_1659_56_0008393;;;2;17.2322;;;
8431;1681578836.02;;39.798011733;-86.2387832;1.0;;27.5;;;;;;;;;191936.725;50382.0;5138.0;16085.0;191936.734375;714_202304_15_1659_56_0008394;;;2;17.232227777777776;;;
8432;1681578836.12;;39.798079533;-86.238789567;1.0;;27.4;;;;;;;;;191988.635;50380.0;5131.0;16085.0;191988.65625;714_202304_15_1659_56_0008395;;;2;17.232255555555554;;;
8433;1681578836.21;;39.798079533;-86.238789567;1.0;;27.4;;;;;;;;;191988.635;50380.0;5131.0;16093.0;191988.65625;714_202304_15_1659_56_0008396;;;2;17.23228055559111;;;
8434;1681578836.31;;39.798079533;-86.238789567;1.0;;27.4;;;;;;;;;192040.346;50380.0;5132.0;16098.0;192040.359375;714_202304_15_1659_56_0008397;;;2;17.232308333297777;;;
8435;1681578836.41;;39.798079533;-86.238789567;1.0;;27.4;;;;;;;;;192040.346;50380.0;5132.0;16093.0;192040.359375;714_202304_15_1659_56_0008398;;;2;17.232336111146665;;;
8436;1681578836.51;;39.798079533;-86.238789567;1.0;;27.4;;;;;;;;;192091.915;50378.0;5133.0;16085.0;192091.921875;714_202304_15_1659_56_0008399;;;2;17.23236388885333;;;
8437;1681578836.61;;39.798079533;-86.238789567;1.0;;27.4;;;;;;;;;192091.915;50378.0;5133.0;16089.0;192091.921875;714_202304_15_1659_56_0008400;;;2;17.23239166663111;;;
8438;1681578836.71;;39.798079533;-86.238789567;1.0;;27.4;;;;;;;;;192143.596;50377.0;5139.0;16098.0;192143.609375;714_202304_15_1659_56_0008401;;;2;17.232419444479998;;;
8439;1681578836.81;;39.798079533;-86.238789567;1.0;;27.4;;;;;;;;;192143.596;50377.0;5139.0;16139.0;192143.609375;714_202304_15_1659_56_0008402;;;2;17.232447222186664;;;
8440;1681578836.91;;39.798079533;-86.238789567;1.0;;27.4;;;;;;;;;192195.636;50375.0;5139.0;16127.0;192195.640625;714_202304_15_1659_56_0008403;;;2;17.232475000035553;;;
8441;1681578837.01;;39.798079533;-86.238789567;1.0;;27.4;;;;;;;;;192195.636;50375.0;5139.0;16102.0;192195.640625;714_202304_15_1659_56_0008404;;;2;17.23250277774222;;;
8442;1681578837.11;;39.7981498;-86.23879155;1.0;;27.4;;;;;;;;;192247.344;50376.0;5132.0;16106.0;192247.359375;714_202304_15_1659_56_0008405;;;2;17.232530555519997;;;
8443;1681578837.22;;39.7981498;-86.23879155;1.0;;27.4;;;;;;;;;192247.344;50376.0;5132.0;16110.0;192247.359375;714_202304_15_1659_56_0008406;;;2;17.23256111111111;;;
8444;1681578837.32;;39.7981498;-86.23879155;1.0;;27.4;;;;;;;;;192298.911;50374.0;5139.0;16106.0;192298.921875;714_202304_15_1659_56_0008407;;;2;17.232588888888888;;;
8445;1681578837.41;;39.7981498;-86.23879155;1.0;;27.4;;;;;;;;;192298.911;50374.0;5139.0;16127.0;192298.921875;714_202304_15_1659_56_0008408;;;2;17.232613888924444;;;
8446;1681578837.51;;39.7981498;-86.23879155;1.0;;27.4;;;;;;;;;192350.88;50376.0;5137.0;16123.0;192350.890625;714_202304_15_1659_56_0008409;;;2;17.23264166663111;;;
