Tick,Throttle,Speed,Current,Voltage,Speed
78365,0, 0, 500, 0, 5682
78417,0, 0, 500, 0, 5682
78467,0, 0, 500, 0, 5682
78517,0, 0, 500, 0, 5682
78567,0, 0, 500, 0, 5682
78617,0, 0, 500, 0, 5682
78669,0, 0, 500, 0, 5682
78719,0, 0, 500, 0, 5682
78769,0, 0, 500, 0, 5682
78819,0, 0, 500, 0, 5682
78869,0, 0, 500, 0, 5682
78923,0, 0, 500, 0, 5682
78973,0, 0, 500, 0, 5682
79023,0, 0, 500, 0, 5682
79073,0, 0, 500, 0, 5682
79123,0, 0, 500, 0, 5682
79175,0, 0, 500, 0, 5682
79225,0, 0, 500, 0, 5682
79275,0, 0, 500, 0, 5682
79325,0, 0, 500, 0, 5682
79375,0, 0, 500, 0, 5682
79427,0, 0, 500, 0, 5682
79477,0, 0, 500, 0, 5682
79527,0, 0, 500, 0, 5682
79577,0, 0, 500, 0, 5682
79627,0, 0, 500, 0, 5682
79679,0, 0, 500, 0, 5682
79729,0, 0, 500, 0, 5682
79779,0, 0, 500, 0, 5682
79829,0, 0, 500, 0, 5682
79879,0, 0, 500, 0, 5682
79932,0, 0, 500, 0, 5682
79982,0, 0, 500, 0, 5682
80032,0, 0, 500, 0, 5682
80082,0, 0, 500, 0, 5682
80132,0, 0, 500, 0, 5682
80184,0, 0, 500, 0, 5682
80234,0, 0, 500, 0, 5682
80284,0, 0, 500, 0, 5682
80334,0, 0, 500, 0, 5682
80384,0, 0, 500, 0, 5682
80436,0, 0, 500, 0, 5682
80486,0, 0, 500, 0, 5682
80536,0, 0, 500, 0, 5682
80586,0, 0, 500, 0, 5682
80636,0, 0, 500, 0, 5682
80688,0, 0, 500, 0, 5682
80738,0, 0, 500, 0, 5682
80788,0, 0, 500, 0, 5682
80838,0, 0, 500, 0, 5682
80888,0, 0, 500, 0, 5682
80940,0, 0, 500, 0, 5682
80991,0, 0, 500, 0, 5682
81041,0, 0, 500, 0, 5682
81091,0, 0, 500, 0, 5682
81141,0, 0, 500, 0, 5682
81193,0, 0, 500, 0, 5682
81243,0, 0, 500, 0, 5682
81293,0, 0, 500, 0, 5682
81343,0, 0, 500, 0, 5682
81393,0, 0, 500, 0, 5682
81445,0, 0, 500, 0, 5682
81495,0, 0, 500, 0, 5682
81545,0, 0, 500, 0, 5682
81595,0, 0, 500, 0, 5682
81645,0, 0, 500, 0, 5682
81697,0, 0, 500, 0, 5682
81747,0, 0, 500, 0, 5682
81797,0, 0, 500, 0, 5682
81847,0, 0, 500, 0, 5682
81897,0, 0, 500, 0, 5682
81949,0, 0, 500, 0, 5682
82000,0, 0, 500, 0, 5682
82050,0, 0, 500, 0, 5682
82100,0, 0, 500, 0, 5682
82150,0, 0, 500, 0, 5682
82202,0, 0, 500, 0, 5682
82252,0, 0, 500, 0, 5682
82302,0, 0, 500, 0, 5682
82352,0, 0, 500, 0, 5682
82402,0, 0, 500, 0, 5682
82454,0, 0, 500, 0, 5682
82504,0, 0, 500, 0, 5682
82554,0, 0, 500, 0, 5682
82604,0, 0, 500, 0, 5682
82654,0, 0, 500, 0, 5682
82706,0, 0, 500, 0, 5682
82756,0, 0, 500, 0, 5682
82806,0, 0, 500, 0, 5682
82856,0, 0, 500, 0, 5682
82906,0, 0, 500, 0, 5682
82958,0, 0, 500, 0, 5682
83008,0, 0, 500, 0, 5682
83060,0, 0, 500, 0, 5682
83110,0, 0, 500, 0, 5682
83160,0, 0, 500, 0, 5682
83212,0, 0, 500, 0, 5682
83262,0, 0, 500, 0, 5682
83312,0, 0, 500, 0, 5682
83362,0, 0, 500, 0, 5682
83412,0, 0, 500, 0, 5682
83464,0, 0, 500, 0, 5682
83514,0, 0, 500, 0, 5682
83564,0, 0, 500, 0, 5682
83614,0, 0, 500, 0, 5682
83664,0, 0, 500, 0, 5682
83716,0, 0, 500, 0, 5682
83766,0, 0, 500, 0, 5682
83816,0, 0, 500, 0, 5682
83866,0, 0, 500, 0, 5682
83916,0, 0, 500, 0, 5682
83968,0, 0, 500, 0, 5682
84018,0, 0, 500, 0, 5682
84069,0, 0, 500, 0, 5682
84119,0, 0, 500, 0, 5682
84169,0, 0, 500, 0, 5682
84221,0, 0, 500, 0, 5682
84271,0, 0, 500, 0, 5682
84321,0, 0, 500, 0, 5682
84371,0, 0, 500, 0, 5682
84421,0, 0, 500, 0, 5682
84473,0, 0, 500, 0, 5682
84523,0, 0, 500, 0, 5682
84573,0, 0, 500, 0, 5682
84623,0, 0, 500, 0, 5682
84673,0, 0, 500, 0, 5682
84725,0, 0, 500, 0, 5682
84775,0, 0, 500, 0, 5682
84825,0, 0, 500, 0, 5682
84875,0, 0, 500, 0, 5682
84925,0, 0, 500, 0, 5682
84977,0, 0, 500, 0, 5682
85027,0, 0, 500, 0, 5682
85077,0, 0, 500, 0, 5682
85128,0, 0, 500, 0, 5682
85178,0, 0, 500, 0, 5682
85230,0, 0, 500, 0, 5682
85280,0, 0, 500, 0, 5682
85330,0, 0, 500, 0, 5682
85380,0, 0, 500, 0, 5682
85430,0, 0, 500, 0, 5682
85482,0, 0, 500, 0, 5682
85532,0, 0, 500, 0, 5682
85582,0, 0, 500, 0, 5682
85632,0, 0, 500, 0, 5682
85682,0, 0, 500, 0, 5682
85734,0, 0, 500, 0, 5682
85784,0, 0, 500, 0, 5682
85834,0, 0, 500, 0, 5682
85884,0, 0, 500, 0, 5682
85934,0, 0, 500, 0, 5682
85986,0, 0, 500, 0, 5682
86036,0, 0, 500, 0, 5682
86086,0, 0, 500, 0, 5682
86137,0, 0, 500, 0, 5682
86187,0, 0, 500, 0, 5682
86239,0, 0, 500, 0, 5682
86289,0, 0, 500, 0, 5682
86339,0, 0, 500, 0, 5682
86389,0, 0, 500, 0, 5682
86439,0, 0, 500, 0, 5682
86491,0, 0, 500, 0, 5682
86541,0, 0, 500, 0, 5682
86591,0, 0, 500, 0, 5682
86641,0, 0, 500, 0, 5682
86691,0, 0, 500, 0, 5682
86743,0, 0, 500, 0, 5682
86793,0, 0, 500, 0, 5682
86843,0, 0, 500, 0, 5682
86893,0, 0, 500, 0, 5682
86943,0, 0, 500, 0, 5682
86995,0, 0, 500, 0, 5682
87045,0, 0, 500, 0, 5682
87095,0, 0, 500, 0, 5682
87145,0, 0, 500, 0, 5682
87196,0, 0, 500, 0, 5682
87248,0, 0, 500, 0, 5682
87298,0, 0, 500, 0, 5682
87348,0, 0, 500, 0, 5682
87398,0, 0, 500, 0, 5682
87448,0, 0, 500, 0, 5682
87500,0, 0, 500, 0, 5682
87550,0, 0, 500, 0, 5682
87600,0, 0, 500, 0, 5682
87650,0, 0, 500, 0, 5682
87700,0, 0, 500, 0, 5682
87752,0, 0, 500, 0, 5682
87802,0, 0, 500, 0, 5682
87852,0, 0, 500, 0, 5682
87902,0, 0, 500, 0, 5682
87952,0, 0, 500, 0, 5682
88004,0, 0, 500, 0, 5682
88054,0, 0, 500, 0, 5682
88104,0, 0, 500, 0, 5682
88154,0, 0, 500, 0, 5682
88205,0, 0, 500, 0, 5682
88257,0, 0, 500, 0, 5682
88307,0, 0, 500, 0, 5682
88357,0, 0, 500, 0, 5682
88407,0, 0, 500, 0, 5682
88457,0, 0, 500, 0, 5682
88509,0, 0, 500, 0, 5682
88559,0, 0, 500, 0, 5682
88609,0, 0, 500, 0, 5682
88659,0, 0, 500, 0, 5682
88709,0, 0, 500, 0, 5682
88762,0, 0, 500, 0, 5682
88812,0, 0, 500, 0, 5682
88862,0, 0, 500, 0, 5682
88912,0, 0, 500, 0, 5682
88962,0, 0, 500, 0, 5682
89014,0, 0, 500, 0, 5682
89064,0, 0, 500, 0, 5682
89114,0, 0, 500, 0, 5682
89164,0, 0, 500, 0, 5682
89215,0, 0, 500, 0, 5682
89267,0, 0, 500, 0, 5682
89317,0, 0, 500, 0, 5682
89367,0, 0, 500, 0, 5682
89417,0, 0, 500, 0, 5682
89467,0, 0, 500, 0, 5682
89519,0, 0, 500, 0, 5682
89569,0, 0, 500, 0, 5682
89619,0, 0, 500, 0, 5682
89669,0, 0, 500, 0, 5682
89719,0, 0, 500, 0, 5682
89771,0, 0, 500, 0, 5682
89821,0, 0, 500, 0, 5682
89871,0, 0, 500, 0, 5682
89921,0, 0, 500, 0, 5682
89971,0, 0, 500, 0, 5682
90023,0, 0, 500, 0, 5682
90073,0, 0, 500, 0, 5682
90123,0, 0, 500, 0, 5682
90173,0, 0, 500, 0, 5682
90223,0, 0, 500, 0, 5682
90276,0, 0, 500, 0, 5682
90326,0, 0, 500, 0, 5682
90376,0, 0, 500, 0, 5682
90426,0, 0, 500, 0, 5682
90476,0, 0, 500, 0, 5682
90528,0, 0, 500, 0, 5682
90578,0, 0, 500, 0, 5682
90628,0, 0, 500, 0, 5682
90678,0, 0, 500, 0, 5682
90728,0, 0, 500, 0, 5682
90780,0, 0, 500, 0, 5682
90832,0, 0, 500, 0, 5682
90882,0, 0, 500, 0, 5682
90932,0, 0, 500, 0, 5682
90982,0, 0, 500, 0, 5682
91032,0, 0, 500, 0, 5682
91084,0, 0, 500, 0, 5682
91134,0, 0, 500, 0, 5682
91184,0, 0, 500, 0, 5682
91234,0, 0, 500, 0, 5682
91285,0, 0, 500, 0, 5682
91337,0, 0, 500, 0, 5682
91387,0, 0, 500, 0, 5682
91437,0, 0, 500, 0, 5682
91487,0, 0, 500, 0, 5682
91537,0, 0, 500, 0, 5682
91589,0, 0, 500, 0, 5682
91639,0, 0, 500, 0, 5682
91689,0, 0, 500, 0, 5682
91739,0, 0, 500, 0, 5682
91789,0, 0, 500, 0, 5682
91841,0, 0, 500, 0, 5682
91891,0, 0, 500, 0, 5682
91941,0, 0, 500, 0, 5682
91991,0, 0, 500, 0, 5682
92041,0, 0, 500, 0, 5682
92093,0, 0, 500, 0, 5682
92143,0, 0, 500, 0, 5682
92193,0, 0, 500, 0, 5682
92243,0, 0, 500, 0, 5682
92293,0, 0, 500, 0, 5682
92347,0, 0, 500, 0, 5682
92397,0, 0, 500, 0, 5682
92447,0, 0, 500, 0, 5682
92497,0, 0, 500, 0, 5682
92547,0, 0, 500, 0, 5682
92599,0, 0, 500, 0, 5682
92649,0, 0, 500, 0, 5682
92699,0, 0, 500, 0, 5682
92749,0, 0, 500, 0, 5682
92799,0, 0, 500, 0, 5682
92851,0, 0, 500, 0, 5682
92901,0, 0, 500, 0, 5682
92951,0, 0, 500, 0, 5682
93001,0, 0, 500, 0, 5682
93051,0, 0, 500, 0, 5682
93103,0, 0, 500, 0, 5682
93153,0, 0, 500, 0, 5682
93203,0, 0, 500, 0, 5682
93253,0, 0, 500, 0, 5682
93303,0, 0, 500, 0, 5682
93357,0, 0, 500, 0, 5682
93407,0, 0, 500, 0, 5682
93457,0, 0, 500, 0, 5682
93507,0, 0, 500, 0, 5682
93557,0, 0, 500, 0, 5682
93609,0, 0, 500, 0, 5682
93659,0, 0, 500, 0, 5682
93709,0, 0, 500, 0, 5682
93759,0, 0, 500, 0, 5682
93809,0, 0, 500, 0, 5682
93861,0, 0, 500, 0, 5682
93911,0, 0, 500, 0, 5682
93961,0, 0, 500, 0, 5682
94011,0, 0, 500, 0, 5682
94061,0, 0, 500, 0, 5682
94115,0, 0, 500, 0, 5682
94165,0, 0, 500, 0, 5682
94215,0, 0, 500, 0, 5682
94265,0, 0, 500, 0, 5682
94315,0, 0, 500, 0, 5682
94367,0, 0, 500, 0, 5682
94418,0, 0, 500, 0, 5682
94468,0, 0, 500, 0, 5682
94518,0, 0, 500, 0, 5682
94568,0, 0, 500, 0, 5682
94620,0, 0, 500, 0, 5682
94670,0, 0, 500, 0, 5682
94720,0, 0, 500, 0, 5682
94770,0, 0, 500, 0, 5682
94820,0, 0, 500, 0, 5682
94872,0, 0, 500, 0, 5682
94922,0, 0, 500, 0, 5682
94972,0, 0, 500, 0, 5682
95022,0, 0, 500, 0, 5682
95072,0, 0, 500, 0, 5682
95124,0, 0, 500, 0, 5682
95174,0, 0, 500, 0, 5682
95224,0, 0, 500, 0, 5682
95274,0, 0, 500, 0, 5682
95324,0, 0, 500, 0, 5682
95376,0, 0, 500, 0, 5682
95427,0, 0, 500, 0, 5682
95477,0, 0, 500, 0, 5682
95527,0, 0, 500, 0, 5682
95577,0, 0, 500, 0, 5682
95629,0, 0, 500, 0, 5682
95679,0, 0, 500, 0, 5682
95729,0, 0, 500, 0, 5682
95779,0, 0, 500, 0, 5682
95829,0, 0, 500, 0, 5682
95881,0, 0, 500, 0, 5682
95931,0, 0, 500, 0, 5682
95981,0, 0, 500, 0, 5682
96031,0, 0, 500, 0, 5682
96081,0, 0, 500, 0, 5682
96133,0, 0, 500, 0, 5682
96183,0, 0, 500, 0, 5682
96233,0, 0, 500, 0, 5682
96283,0, 0, 500, 0, 5682
96333,0, 0, 500, 0, 5682
96385,0, 0, 500, 0, 5682
96435,0, 0, 500, 0, 5682
96486,0, 0, 500, 0, 5682
96536,0, 0, 500, 0, 5682
96586,0, 0, 500, 0, 5682
96638,0, 0, 500, 0, 5682
96688,0, 0, 500, 0, 5682
96738,0, 0, 500, 0, 5682
96788,0, 0, 500, 0, 5682
96838,0, 0, 500, 0, 5682
96890,0, 0, 500, 0, 5682
96940,0, 0, 500, 0, 5682
96990,0, 0, 500, 0, 5682
97040,0, 0, 500, 0, 5682
97090,0, 0, 500, 0, 5682
97142,0, 0, 500, 0, 5682
97192,0, 0, 500, 0, 5682
97242,0, 0, 500, 0, 5682
97292,0, 0, 500, 0, 5682
97342,0, 0, 500, 0, 5682
97394,0, 0, 500, 0, 5682
97444,0, 0, 500, 0, 5682
97495,0, 0, 500, 0, 5682
97545,0, 0, 500, 0, 5682
97595,0, 0, 500, 0, 5682
97647,0, 0, 500, 0, 5682
97697,0, 0, 500, 0, 5682
97747,0, 0, 500, 0, 5682
97797,0, 0, 500, 0, 5682
97847,0, 0, 500, 0, 5682
97899,0, 0, 500, 0, 5682
97949,0, 0, 500, 0, 5682
97999,0, 0, 500, 0, 5682
98049,0, 0, 500, 0, 5682
98099,0, 0, 500, 0, 5682
98151,0, 0, 500, 0, 5682
98201,0, 0, 500, 0, 5682
98251,0, 0, 500, 0, 5682
98301,0, 0, 500, 0, 5682
98351,0, 0, 500, 0, 5682
98403,0, 0, 500, 0, 5682
98453,0, 0, 500, 0, 5682
98503,0, 0, 500, 0, 5682
98554,0, 0, 500, 0, 5682
98604,0, 0, 500, 0, 5682
98656,0, 0, 500, 0, 5682
98706,0, 0, 500, 0, 5682
98756,0, 0, 500, 0, 5682
98806,0, 0, 500, 0, 5682
98856,0, 0, 500, 0, 5682
98908,0, 0, 500, 0, 5682
98958,0, 0, 500, 0, 5682
99008,0, 0, 500, 0, 5682
99058,0, 0, 500, 0, 5682
99108,0, 0, 500, 0, 5682
99160,0, 0, 500, 0, 5682
99210,0, 0, 500, 0, 5682
99260,0, 0, 500, 0, 5682
99310,0, 0, 500, 0, 5682
99360,0, 0, 500, 0, 5682
99412,0, 0, 500, 0, 5682
99462,0, 0, 500, 0, 5682
99512,0, 0, 500, 0, 5682
99563,0, 0, 500, 0, 5682
99613,0, 0, 500, 0, 5682
99667,0, 0, 500, 0, 5682
99717,0, 0, 500, 0, 5682
99767,0, 0, 500, 0, 5682
99817,0, 0, 500, 0, 5682
99867,0, 0, 500, 0, 5682
99919,0, 0, 500, 0, 5682
99969,0, 0, 500, 0, 5682
100019,0, 0, 500, 0, 5682
100069,0, 0, 500, 0, 5682
100119,0, 0, 500, 0, 5682
100171,0, 0, 500, 0, 5682
100221,0, 0, 500, 0, 5682
100271,0, 0, 500, 0, 5682
100321,0, 0, 500, 0, 5682
100371,0, 0, 500, 0, 5682
100423,0, 0, 500, 0, 5682
100473,0, 0, 500, 0, 5682
100523,0, 0, 500, 0, 5682
100574,0, 0, 500, 0, 5682
100624,0, 0, 500, 0, 5682
100676,0, 0, 500, 0, 5682
100726,0, 0, 500, 0, 5682
100776,0, 0, 500, 0, 5682
100826,0, 0, 500, 0, 5682
100876,0, 0, 500, 0, 5682
100928,0, 0, 500, 0, 5682
100978,0, 0, 500, 0, 5682
101028,0, 0, 500, 0, 5682
101078,0, 0, 500, 0, 5682
101128,0, 0, 500, 0, 5682
101180,0, 0, 500, 0, 5682
101230,0, 0, 500, 0, 5682
101280,0, 0, 500, 0, 5682
101330,0, 0, 500, 0, 5682
101380,0, 0, 500, 0, 5682
101432,0, 0, 500, 0, 5682
101482,0, 0, 500, 0, 5682
101532,0, 0, 500, 0, 5682
101583,0, 0, 500, 0, 5682
101633,0, 0, 500, 0, 5682
101685,0, 0, 500, 0, 5682
101735,0, 0, 500, 0, 5682
101785,0, 0, 500, 0, 5682
101835,0, 0, 500, 0, 5682
101885,0, 0, 500, 0, 5682
101937,0, 0, 500, 0, 5682
101987,0, 0, 500, 0, 5682
102037,0, 0, 500, 0, 5682
102087,0, 0, 500, 0, 5682
102137,0, 0, 500, 0, 5682
102189,0, 0, 500, 0, 5682
102239,0, 0, 500, 0, 5682
102289,0, 0, 500, 0, 5682
102339,0, 0, 500, 0, 5682
102389,0, 0, 500, 0, 5682
102441,0, 0, 500, 0, 5682
102491,0, 0, 500, 0, 5682
102541,0, 0, 500, 0, 5682
102592,0, 0, 500, 0, 5682
102642,0, 0, 500, 0, 5682
102694,0, 0, 500, 0, 5682
102744,0, 0, 500, 0, 5682
102794,0, 0, 500, 0, 5682
102844,0, 0, 500, 0, 5682
102894,0, 0, 500, 0, 5682
102946,0, 0, 500, 0, 5682
102996,0, 0, 500, 0, 5682
103046,0, 0, 500, 0, 5682
103096,0, 0, 500, 0, 5682
103146,0, 0, 500, 0, 5682
103198,0, 0, 500, 0, 5682
103248,0, 0, 500, 0, 5682
103298,0, 0, 500, 0, 5682
103348,0, 0, 500, 0, 5682
103398,0, 0, 500, 0, 5682
103450,0, 0, 500, 0, 5682
103500,0, 0, 500, 0, 5682
103551,0, 0, 500, 0, 5682
103601,0, 0, 500, 0, 5682
103651,0, 0, 500, 0, 5682
103703,0, 0, 500, 0, 5682
103755,0, 0, 500, 0, 5682
103805,0, 0, 500, 0, 5682
103855,0, 0, 500, 0, 5682
103905,0, 0, 500, 0, 5682
103955,0, 0, 500, 0, 5682
104007,0, 0, 500, 0, 5682
104057,0, 0, 500, 0, 5682
104107,0, 0, 500, 0, 5682
104157,0, 0, 500, 0, 5682
104207,0, 0, 500, 0, 5682
104259,0, 0, 500, 0, 5682
104309,0, 0, 500, 0, 5682
104359,0, 0, 500, 0, 5682
104409,0, 0, 500, 0, 5682
104459,0, 0, 500, 0, 5682
104511,0, 0, 500, 0, 5682
104562,0, 0, 500, 0, 5682
104612,0, 0, 500, 0, 5682
104662,0, 0, 500, 0, 5682
104712,0, 0, 500, 0, 5682
104764,0, 0, 500, 0, 5682
104814,0, 0, 500, 0, 5682
104864,0, 0, 500, 0, 5682
104914,0, 0, 500, 0, 5682
104964,0, 0, 500, 0, 5682
105016,0, 0, 500, 0, 5682
105066,0, 0, 500, 0, 5682
105116,0, 0, 500, 0, 5682
105166,0, 0, 500, 0, 5682
105216,0, 0, 500, 0, 5682
105269,0, 0, 500, 0, 5682
105319,0, 0, 500, 0, 5682
105369,0, 0, 500, 0, 5682
105419,0, 0, 500, 0, 5682
105469,0, 0, 500, 0, 5682
105521,0, 0, 500, 0, 5682
105573,0, 0, 500, 0, 5682
105623,0, 0, 500, 0, 5682
105673,0, 0, 500, 0, 5682
105723,0, 0, 500, 0, 5682
105780,0, 0, 500, 0, 5682
105830,0, 0, 500, 0, 5682
105880,0, 0, 500, 0, 5682
105930,0, 0, 500, 0, 5682
105980,0, 0, 500, 0, 5682
106033,0, 0, 500, 0, 5682
106083,0, 0, 500, 0, 5682
106133,0, 0, 500, 0, 5682
106183,0, 0, 500, 0, 5682
106233,0, 0, 500, 0, 5682
106285,0, 0, 500, 0, 5682
106335,0, 0, 500, 0, 5682
106385,0, 0, 500, 0, 5682
106435,0, 0, 500, 0, 5682
106485,0, 0, 500, 0, 5682
106538,0, 0, 500, 0, 5682
106588,0, 0, 500, 0, 5682
106638,0, 0, 500, 0, 5682
106688,0, 0, 500, 0, 5682
106738,0, 0, 500, 0, 5682
106790,0, 0, 500, 0, 5682
106840,0, 0, 500, 0, 5682
106890,0, 0, 500, 0, 5682
106940,0, 0, 500, 0, 5682
106990,0, 0, 500, 0, 5682
107042,0, 0, 500, 0, 5682
107092,0, 0, 500, 0, 5682
107142,0, 0, 500, 0, 5682
107192,0, 0, 500, 0, 5682
107242,0, 0, 500, 0, 5682
107294,0, 0, 500, 0, 5682
107344,0, 0, 500, 0, 5682
107394,0, 0, 500, 0, 5682
107444,0, 0, 500, 0, 5682
107494,0, 0, 500, 0, 5682
107548,0, 0, 500, 0, 5682
107598,0, 0, 500, 0, 5682
107648,0, 0, 500, 0, 5682
107698,0, 0, 500, 0, 5682
107748,0, 0, 500, 0, 5682
107800,0, 0, 500, 0, 5682
107850,0, 0, 500, 0, 5682
107900,0, 0, 500, 0, 5682
107950,0, 0, 500, 0, 5682
108000,0, 0, 500, 0, 5682
108052,0, 0, 500, 0, 5682
108102,0, 0, 500, 0, 5682
108152,0, 0, 500, 0, 5682
108202,0, 0, 500, 0, 5682
108252,0, 0, 500, 0, 5682
108304,0, 0, 500, 0, 5682
108354,0, 0, 500, 0, 5682
108404,0, 0, 500, 0, 5682
108454,0, 0, 500, 0, 5682
108504,0, 0, 500, 0, 5682
108558,0, 0, 500, 0, 5682
108608,0, 0, 500, 0, 5682
108658,0, 0, 500, 0, 5682
108708,0, 0, 500, 0, 5682
108758,0, 0, 500, 0, 5682
108810,0, 0, 500, 0, 5682
108860,0, 0, 500, 0, 5682
108910,0, 0, 500, 0, 5682
108960,0, 0, 500, 0, 5682
109010,0, 0, 500, 0, 5682
109062,0, 0, 500, 0, 5682
109112,0, 0, 500, 0, 5682
109162,0, 0, 500, 0, 5682
109212,0, 0, 500, 0, 5682
109262,0, 0, 500, 0, 5682
109314,0, 0, 500, 0, 5682
109364,0, 0, 500, 0, 5682
109414,0, 0, 500, 0, 5682
109464,0, 0, 500, 0, 5682
109514,0, 0, 500, 0, 5682
109568,0, 0, 500, 0, 5682
109618,0, 0, 500, 0, 5682
109668,0, 0, 500, 0, 5682
109718,0, 0, 500, 0, 5682
109768,0, 0, 500, 0, 5682
109820,0, 0, 500, 0, 5682
109870,0, 0, 500, 0, 5682
109920,0, 0, 500, 0, 5682
109970,0, 0, 500, 0, 5682
110020,0, 0, 500, 0, 5682
110072,0, 0, 500, 0, 5682
110122,0, 0, 500, 0, 5682
110172,0, 0, 500, 0, 5682
110222,0, 0, 500, 0, 5682
110272,0, 0, 500, 0, 5682
110324,0, 0, 500, 0, 5682
110374,0, 0, 500, 0, 5682
110424,0, 0, 500, 0, 5682
110474,0, 0, 500, 0, 5682
110526,0, 0, 500, 0, 5682
110578,0, 0, 500, 0, 5682
110628,0, 0, 500, 0, 5682
110678,0, 0, 500, 0, 5682
110728,0, 0, 500, 0, 5682
110778,0, 0, 500, 0, 5682
110830,0, 0, 500, 0, 5682
110880,0, 0, 500, 0, 5682
110930,0, 0, 500, 0, 5682
110980,0, 0, 500, 0, 5682
111030,0, 0, 500, 0, 5682
111082,0, 0, 500, 0, 5682
111132,0, 0, 500, 0, 5682
111182,0, 0, 500, 0, 5682
111232,0, 0, 500, 0, 5682
111282,0, 0, 500, 0, 5682
111334,0, 0, 500, 0, 5682
111384,0, 0, 500, 0, 5682
111434,0, 0, 500, 0, 5682
111484,0, 0, 500, 0, 5682
111535,0, 0, 500, 0, 5682
111587,0, 0, 500, 0, 5682
111637,0, 0, 500, 0, 5682
111687,0, 0, 500, 0, 5682
111737,0, 0, 500, 0, 5682
111787,0, 0, 500, 0, 5682
111839,0, 0, 500, 0, 5682
111889,0, 0, 500, 0, 5682
111939,0, 0, 500, 0, 5682
111989,0, 0, 500, 0, 5682
112039,0, 0, 500, 0, 5682
112091,0, 0, 500, 0, 5682
112141,0, 0, 500, 0, 5682
112191,0, 0, 500, 0, 5682
112241,0, 0, 500, 0, 5682
112291,0, 0, 500, 0, 5682
112343,0, 0, 500, 0, 5682
112393,0, 0, 500, 0, 5682
112443,0, 0, 500, 0, 5682
112493,0, 0, 500, 0, 5682
112544,0, 0, 500, 0, 5682
112596,0, 0, 500, 0, 5682
112646,0, 0, 500, 0, 5682
112696,0, 0, 500, 0, 5682
112746,0, 0, 500, 0, 5682
112796,0, 0, 500, 0, 5682
112848,0, 0, 500, 0, 5682
112898,0, 0, 500, 0, 5682
112948,0, 0, 500, 0, 5682
112998,0, 0, 500, 0, 5682
113048,0, 0, 500, 0, 5682
113100,0, 0, 500, 0, 5682
113150,0, 0, 500, 0, 5682
113200,0, 0, 500, 0, 5682
113250,0, 0, 500, 0, 5682
113300,0, 0, 500, 0, 5682
113352,0, 0, 500, 0, 5682
113402,0, 0, 500, 0, 5682
113452,0, 0, 500, 0, 5682
113503,0, 0, 500, 0, 5682
113553,0, 0, 500, 0, 5682
113605,0, 0, 500, 0, 5682
113655,0, 0, 500, 0, 5682
113705,0, 0, 500, 0, 5682
113755,0, 0, 500, 0, 5682
113805,0, 0, 500, 0, 5682
113857,0, 0, 500, 0, 5682
113907,0, 0, 500, 0, 5682
113957,0, 0, 500, 0, 5682
114007,0, 0, 500, 0, 5682
114057,0, 0, 500, 0, 5682
114109,0, 0, 500, 0, 5682
114159,0, 0, 500, 0, 5682
114209,0, 0, 500, 0, 5682
114259,0, 0, 500, 0, 5682
114309,0, 0, 500, 0, 5682
114361,0, 0, 500, 0, 5682
114411,0, 0, 500, 0, 5682
114461,0, 0, 500, 0, 5682
114512,0, 0, 500, 0, 5682
114562,0, 0, 500, 0, 5682
114614,0, 0, 500, 0, 5682
114664,0, 0, 500, 0, 5682
114714,0, 0, 500, 0, 5682
114764,0, 0, 500, 0, 5682
114814,0, 0, 500, 0, 5682
114866,0, 0, 500, 0, 5682
114916,0, 0, 500, 0, 5682
114966,0, 0, 500, 0, 5682
115016,0, 0, 500, 0, 5682
115066,0, 0, 500, 0, 5682
115118,0, 0, 500, 0, 5682
115168,0, 0, 500, 0, 5682
115218,0, 0, 500, 0, 5682
115268,0, 0, 500, 0, 5682
115318,0, 0, 500, 0, 5682
115370,0, 0, 500, 0, 5682
115420,0, 0, 500, 0, 5682
115470,0, 0, 500, 0, 5682
115521,0, 0, 500, 0, 5682
115571,0, 0, 500, 0, 5682
115623,0, 0, 500, 0, 5682
115673,0, 0, 500, 0, 5682
115723,0, 0, 500, 0, 5682
115773,0, 0, 500, 0, 5682
115823,0, 0, 500, 0, 5682
115875,0, 0, 500, 0, 5682
115925,0, 0, 500, 0, 5682
115975,0, 0, 500, 0, 5682
116025,0, 0, 500, 0, 5682
116075,0, 0, 500, 0, 5682
116129,0, 0, 500, 0, 5682
116179,0, 0, 500, 0, 5682
116229,0, 0, 500, 0, 5682
116279,0, 0, 500, 0, 5682
116329,0, 0, 500, 0, 5682
116381,0, 0, 500, 0, 5682
116431,0, 0, 500, 0, 5682
116482,0, 0, 500, 0, 5682
116532,0, 0, 500, 0, 5682
116582,0, 0, 500, 0, 5682
116634,0, 0, 500, 0, 5682
116686,0, 0, 500, 0, 5682
116736,0, 0, 500, 0, 5682
116786,0, 0, 500, 0, 5682
116836,0, 0, 500, 0, 5682
116886,0, 0, 500, 0, 5682
116938,0, 0, 500, 0, 5682
116988,0, 0, 500, 0, 5682
117038,0, 0, 500, 0, 5682
117088,0, 0, 500, 0, 5682
117138,0, 0, 500, 0, 5682
117190,0, 0, 500, 0, 5682
117240,0, 0, 500, 0, 5682
117290,0, 0, 500, 0, 5682
117340,0, 0, 500, 0, 5682
117390,0, 0, 500, 0, 5682
117442,0, 0, 500, 0, 5682
117493,0, 0, 500, 0, 5682
