Tick,Throttle,Speed,Current,Voltage,HallPulses,Distance_m
76716,60,7314,4135,48591,406,170.086
76778,60,7314,1926,48591,406,170.086
76828,60,7293,1926,48591,407,170.505
76878,60,7293,1926,48591,407,170.505
76928,60,7293,1926,48604,407,170.505
76978,60,7293,1926,48604,407,170.505
77028,60,7227,1926,48604,408,170.924
77084,60,7227,1926,48604,408,170.924
77134,60,7227,1837,48604,408,170.924
77184,60,7227,1837,48604,408,170.924
77234,60,7246,1837,48604,409,171.343
77296,60,7246,1837,48604,409,171.343
77346,60,7246,1837,48587,409,171.343
77396,60,7246,1837,48587,409,171.343
77446,60,7250,1837,48587,410,171.762
77496,60,7250,1837,48587,410,171.762
77546,60,7250,1823,48587,410,171.762
77596,60,7250,1823,48587,410,171.762
77646,60,7224,1823,48587,410,171.762
77696,60,7224,1823,48587,411,172.181
77746,60,7224,1823,47614,411,172.181
77813,60,7160,1823,47614,411,172.181
77863,60,7160,1823,47614,412,172.600
77913,60,7160,1823,47614,412,172.600
77963,60,7160,3004,47614,412,172.600
78013,60,7196,3004,47614,412,172.600
78063,60,7196,3004,47614,412,172.600
78113,60,7196,3004,47614,413,173.019
78163,60,7196,3004,48545,413,173.019
78213,60,7194,3004,48545,413,173.019
78263,60,7194,3004,48545,413,173.019
78324,60,7194,3004,48545,414,173.438
78374,60,7194,2135,48545,414,173.438
78424,60,7166,2135,48545,414,173.438
78474,60,7166,2135,48545,414,173.438
78529,60,7166,2135,46624,415,173.857
78579,60,7166,2135,46624,415,173.857
78629,60,7078,2135,46624,415,173.857
78679,60,7078,2135,46624,415,173.857
78729,60,7078,4587,46624,416,174.275
78779,60,7078,4587,46624,416,174.275
78840,60,7125,4587,46624,416,174.275
78890,60,7125,4587,46624,416,174.275
78940,60,7125,4587,48419,417,174.694
78990,60,7125,4587,48419,417,174.694
79040,60,7115,4587,48419,417,174.694
79090,60,7115,4587,48419,417,174.694
79140,60,7115,2832,48419,418,175.113
79190,60,7115,2832,48419,418,175.113
79245,60,7103,2832,48419,418,175.113
79295,60,7103,2832,48419,418,175.113
79357,60,7103,2832,48432,419,175.532
79407,60,7026,2832,48432,419,175.532
79457,60,7026,2832,48432,419,175.532
79507,60,7026,2832,48432,419,175.532
79557,60,7026,2696,48432,419,175.532
79607,60,7052,2696,48432,420,175.951
79657,60,7052,2696,48432,420,175.951
79707,60,7052,2696,48432,420,175.951
79757,60,7052,2696,48413,420,175.951
79807,60,7054,2696,48413,421,176.370
79869,60,7054,2696,48413,421,176.370
79919,60,7054,2696,48413,421,176.370
79975,60,7054,2698,48413,421,176.370
80025,60,7044,2698,48413,422,176.789
80075,60,7044,2698,48413,422,176.789
80125,60,7044,2698,48413,422,176.789
80175,60,7044,2698,46787,422,176.789
80225,60,7044,2698,46787,423,177.208
80275,60,7044,2698,46787,423,177.208
80325,60,7044,2698,46787,423,177.208
80387,60,7044,4978,46787,423,177.208
80437,60,6996,4978,46787,424,177.627
80487,60,6996,4978,46787,424,177.627
80537,60,6996,4978,46787,424,177.627
80587,60,6996,4978,48299,424,177.627
80643,60,7015,4978,48299,425,178.046
80693,60,7015,4978,48299,425,178.046
80743,60,7015,4978,48299,425,178.046
80793,60,7015,3327,48299,425,178.046
80843,60,7002,3327,48299,425,178.046
80906,60,7002,3327,48299,426,178.465
80956,60,7002,3327,46985,426,178.465
81006,60,6975,3327,46985,426,178.465
81056,60,6975,3327,46985,426,178.465
81106,60,6975,3327,46985,427,178.884
81156,60,6975,3327,46985,427,178.884
81206,60,6916,5515,46985,427,178.884
81256,60,6916,5515,46985,427,178.884
81306,60,6916,5515,46985,428,179.303
81362,60,6916,5515,48156,428,179.303
81423,60,6938,5515,48156,428,179.303
81473,60,6938,5515,48156,428,179.303
81523,60,6938,5515,48156,429,179.722
81573,60,6938,4008,48156,429,179.722
81623,60,6943,4008,48156,429,179.722
81673,60,6943,4008,48156,429,179.722
81723,60,6943,4008,48156,429,179.722
81773,60,6943,4008,48168,430,180.140
81823,60,6916,4008,48168,430,180.140
81873,60,6916,4008,48168,430,180.140
81935,60,6916,4008,48168,430,180.140
81985,60,6916,3832,48168,431,180.559
82035,60,6857,3832,48168,431,180.559
82091,60,6857,3832,48168,431,180.559
82141,60,6857,3832,48168,431,180.559
82191,60,6857,3832,48196,432,180.978
82241,60,6879,3832,48196,432,180.978
82291,60,6879,3832,48196,432,180.978
82341,60,6879,3832,48196,432,180.978
82391,60,6879,3802,48196,433,181.397
82453,60,6878,3802,48196,433,181.397
82503,60,6878,3802,48196,433,181.397
82553,60,6878,3802,48196,433,181.397
82603,60,6878,3802,48176,433,181.397
82653,60,6878,3802,48176,434,181.816
82703,60,6878,3802,48176,434,181.816
82753,60,6878,3802,48176,434,181.816
82809,60,6868,3808,48176,434,181.816
82859,60,6868,3808,48176,435,182.235
82909,60,6868,3808,48176,435,182.235
82971,60,6868,3808,48190,435,182.235
83021,60,6793,3808,48190,435,182.235
83071,60,6793,3808,48190,436,182.654
83121,1000,6793,3808,48190,436,182.654
83171,1000,6793,3791,48190,436,182.654
83221,1000,6830,3791,48190,436,182.654
83271,1000,6830,3791,48190,436,182.654
83321,1000,6830,3791,48190,437,183.073
83371,1000,6830,3791,48190,437,183.073
83421,1000,6813,3791,48180,437,183.073
83488,1000,6813,3791,48180,437,183.073
83538,1000,6813,3791,48180,438,183.492
83588,1000,6813,3769,48180,438,183.492
83638,1000,6802,3769,48180,438,183.492
83688,1000,6802,3769,48180,438,183.492
83738,1000,6802,3769,48180,439,183.911
83788,1000,6802,3769,48194,439,183.911
83838,1000,6739,3769,48194,439,183.911
83888,1000,6739,3769,48194,439,183.911
83938,1000,6739,3769,48194,440,184.330
83999,1000,6739,3833,48194,440,184.330
84049,1000,6784,3833,48194,440,184.330
84099,1000,6784,3833,48194,440,184.330
84149,1000,6784,3833,48194,440,184.330
84205,1000,6765,3833,48167,441,184.749
84255,1000,6765,3833,48167,441,184.749
84305,1000,6765,3833,48167,441,184.749
84355,1000,6765,3833,48167,441,184.749
84405,1000,6744,3733,48167,442,185.168
84455,1000,6744,3733,48167,442,185.168
84516,1000,6744,3733,48167,442,185.168
84566,1000,6744,3733,48167,442,185.168
84616,1000,6744,3733,48142,442,185.168
84666,1000,6744,3733,48142,443,185.587
84716,0,6744,3733,48142,443,185.587
84766,0,6744,3733,48142,443,185.587
84816,0,6656,3732,48142,443,185.587
84872,0,6656,3732,48142,444,186.006
84922,0,6656,3732,48142,444,186.006
84972,0,6656,3732,48142,444,186.006
85034,0,6710,3732,48771,444,186.006
85084,0,6710,3732,48771,445,186.424
85134,0,6710,3732,48771,445,186.424
85184,0,6710,442,48771,445,186.424
85234,0,6692,442,48771,445,186.424
85284,0,6692,442,48771,445,186.424
85334,0,6692,442,48771,446,186.843
85384,0,6692,442,48780,446,186.843
85434,0,6674,442,48780,446,186.843
85484,0,6674,442,48780,446,186.843
85545,0,6674,442,48780,447,187.262
85601,0,6674,288,48780,447,187.262
85651,0,6592,288,48780,447,187.262
85701,0,6592,288,48780,447,187.262
85751,0,6592,288,48780,448,187.681
85801,0,6592,288,48813,448,187.681
85851,0,6631,288,48813,448,187.681
85901,0,6631,288,48813,448,187.681
85951,0,6631,288,48813,448,187.681
86001,0,6631,130,48813,449,188.100
86062,0,6629,130,48813,449,188.100
86112,0,6629,130,48813,449,188.100
86162,0,6629,130,47190,449,188.100
86212,0,6629,130,47190,450,188.519
86262,0,6629,130,47190,450,188.519
86312,0,6629,130,47190,450,188.519
86368,0,6629,130,47190,450,188.519
86418,0,6619,130,47190,450,188.519
86468,0,6619,130,47190,451,188.938
86518,0,6619,130,47190,451,188.938
86580,0,6619,130,47190,451,188.938
86630,0,6557,130,47190,451,188.938
86680,0,6557,130,47190,452,189.357
86730,0,6557,130,47190,452,189.357
86780,0,6557,130,47190,452,189.357
86830,0,6576,130,47190,452,189.357
86880,0,6576,130,47190,452,189.357
86930,0,6576,130,47190,453,189.776
86980,0,6576,130,47190,453,189.776
87030,0,6571,130,47190,453,189.776
87091,0,6571,130,47190,453,189.776
87147,0,6571,130,47190,454,190.195
87197,0,6571,130,47190,454,190.195
87247,0,6559,130,47190,454,190.195
87297,0,6559,130,47190,454,190.195
87347,0,6559,130,47190,454,190.195
87397,0,6559,130,47190,455,190.614
87447,0,6507,130,47190,455,190.614
87497,0,6507,130,47190,455,190.614
87547,0,6507,130,47190,455,190.614
87609,0,6525,0,47190,456,191.033
87659,0,6525,0,47190,456,191.033
87709,0,6525,0,47190,456,191.033
87759,0,6525,0,47190,456,191.033
87809,0,6525,0,48832,456,191.033
87859,0,6525,0,48832,457,191.452
87915,0,6525,0,48832,457,191.452
87965,0,6525,0,48832,457,191.452
88015,0,6509,118,48832,457,191.452
88065,0,6509,118,48832,458,191.871
88126,0,6509,118,48832,458,191.871
88176,0,6509,118,48832,458,191.871
88226,0,6491,118,48836,458,191.871
88276,0,6491,118,48836,458,191.871
88326,0,6491,118,48836,459,192.290
88376,0,6491,118,48836,459,192.290
88426,0,6434,119,48836,459,192.290
88476,0,6434,119,48836,459,192.290
88526,0,6434,119,48836,460,192.708
88576,0,6434,119,48836,460,192.708
88644,0,6456,119,48837,460,192.708
88694,0,6456,119,48837,460,192.708
88744,0,6456,119,48837,460,192.708
88794,0,6456,119,48837,461,193.127
88844,0,6448,119,48837,461,193.127
88894,0,6448,119,48837,461,193.127
88944,0,6448,119,48837,461,193.127
88994,0,6448,119,48837,461,193.127
89044,0,6436,119,48837,462,193.546
89094,0,6436,119,48837,462,193.546
89156,0,6436,119,48837,462,193.546
89206,0,6436,119,48837,462,193.546
89256,0,6436,119,48837,463,193.965
89306,0,6436,119,48837,463,193.965
89356,0,6436,119,48837,463,193.965
89412,0,6382,119,48837,463,193.965
89462,0,6382,119,48837,463,193.965
89512,0,6382,119,48837,464,194.384
89562,0,6382,119,48837,464,194.384
89612,0,6405,119,48837,464,194.384
89673,0,6405,119,48837,464,194.384
89723,0,6405,119,48837,465,194.803
89773,0,6405,119,48837,465,194.803
89823,0,6391,119,48837,465,194.803
89873,0,6391,119,48837,465,194.803
89923,0,6391,119,48837,465,194.803
89973,0,6391,119,48837,466,195.222
90023,0,6374,119,48837,466,195.222
90073,0,6374,119,48837,466,195.222
90123,0,6374,119,48837,466,195.222
90190,0,6374,119,48837,467,195.641
90240,0,6319,119,48837,467,195.641
90290,0,6319,119,48837,467,195.641
90340,0,6319,119,48837,467,195.641
90390,0,6319,119,48837,467,195.641
90440,0,6319,119,48837,468,196.060
90490,0,6319,119,48837,468,196.060
90540,0,6319,119,48837,468,196.060
90590,0,6319,119,48837,468,196.060
90640,0,6357,119,48837,468,196.060
90703,0,6357,119,48837,469,196.479
90753,0,6357,119,48837,469,196.479
90803,0,6357,119,48837,469,196.479
90853,0,6325,119,48837,469,196.479
90908,0,6325,119,48837,470,196.898
90958,0,6325,119,48837,470,196.898
91008,0,6299,119,48837,470,196.898
91058,0,6299,119,48837,470,196.898
91108,0,6299,119,48837,470,196.898
91158,0,6299,119,48837,471,197.317
91220,0,6222,119,48837,471,197.317
91270,0,6222,119,48837,471,197.317
91320,0,6222,119,48837,471,197.317
91370,0,6222,119,48837,471,197.317
91420,0,6275,119,48837,472,197.736
91470,0,6275,119,48837,472,197.736
91520,0,6275,119,48837,472,197.736
91570,0,6275,119,48837,472,197.736
91620,0,6275,119,48837,472,197.736
91676,0,6275,119,48837,473,198.155
91737,0,6275,119,48837,473,198.155
91787,0,6275,119,48837,473,198.155
91837,0,6251,119,48837,473,198.155
91887,0,6251,119,48837,474,198.573
91937,0,6251,119,48837,474,198.573
91987,0,6251,119,48837,474,198.573
92037,0,6236,119,48837,474,198.573
92087,0,6236,119,48837,474,198.573
92137,0,6236,119,48837,475,198.992
92187,0,6236,119,48837,475,198.992
92248,0,6177,119,48837,475,198.992
92298,0,6177,119,48837,475,198.992
92348,0,6177,119,48837,475,198.992
92404,0,6217,119,48837,476,199.411
92454,0,6217,119,48837,476,199.411
92504,0,6217,119,48837,476,199.411
92554,0,6217,119,48837,476,199.411
92604,0,6200,119,48837,477,199.830
92654,0,6200,119,48837,477,199.830
92704,0,6200,119,48837,477,199.830
92766,0,6200,119,48837,477,199.830
92816,0,6200,119,48837,477,199.830
92866,0,6200,119,48837,478,200.249
92916,0,6200,119,48837,478,200.249
92966,0,6200,119,48837,478,200.249
93016,0,6175,119,48837,478,200.249
93066,0,6175,119,48837,478,200.249
93116,0,6175,119,48837,479,200.668
93172,0,6175,119,48837,479,200.668
93222,0,6114,119,48837,479,200.668
93283,0,6114,119,48837,479,200.668
93333,0,6114,119,48837,479,200.668
93383,0,6114,119,48837,480,201.087
93433,0,6144,119,48837,480,201.087
93483,0,6144,119,48837,480,201.087
93533,0,6144,119,48837,480,201.087
93583,0,6144,119,48837,481,201.506
93633,0,6144,119,48837,481,201.506
93683,0,6144,119,48837,481,201.506
93733,0,6144,119,48837,481,201.506
93795,0,6144,119,48837,481,201.506
93845,0,6144,119,48837,482,201.925
93895,0,6144,119,48837,482,201.925
93951,0,6144,119,48837,482,201.925
94001,0,6144,119,48837,482,201.925
94051,0,6114,119,48837,482,201.925
94101,0,6114,119,48837,483,202.344
94151,0,6114,119,48837,483,202.344
94201,0,6114,119,48837,483,202.344
94251,0,6062,119,48837,483,202.344
94313,0,6062,119,48837,483,202.344
94363,0,6062,119,48837,484,202.763
94413,0,6061,119,48837,484,202.763
94463,0,6061,119,48837,484,202.763
94513,0,6061,119,48837,484,202.763
94563,0,6061,119,48837,484,202.763
94613,0,6067,119,48837,485,203.182
94669,0,6067,119,48837,485,203.182
94719,0,6067,119,48837,485,203.182
94769,0,6067,119,48837,485,203.182
94831,0,6067,119,48837,486,203.601
94881,0,6067,0,48837,486,203.601
94931,0,6067,0,48837,486,203.601
94981,0,6067,0,48837,486,203.601
95031,0,6043,0,48837,486,203.601
95081,0,6043,0,47190,486,203.601
95131,0,6043,0,47190,487,204.020
95181,0,6043,0,47190,487,204.020
95231,0,5988,0,47190,487,204.020
95281,0,5988,0,47190,487,204.020
95343,0,5988,0,47190,488,204.439
95393,0,5988,0,47190,488,204.439
95443,0,6010,0,47190,488,204.439
95499,0,6010,0,47190,488,204.439
95549,0,6010,0,47190,488,204.439
95599,0,6010,0,47190,489,204.857
95649,0,5999,0,47190,489,204.857
95699,0,5999,0,47190,489,204.857
95749,0,5999,0,47190,489,204.857
95799,0,5999,0,47190,489,204.857
95860,0,5999,0,47190,490,205.276
95910,0,5999,0,47190,490,205.276
95960,0,5999,0,47190,490,205.276
96010,0,5988,0,47190,490,205.276
96060,0,5988,0,47190,490,205.276
96110,0,5988,0,47190,491,205.695
96160,0,5988,0,47190,491,205.695
96210,0,5925,0,47190,491,205.695
96271,0,5925,0,47190,491,205.695
96321,0,5925,0,47190,491,205.695
96406,0,5965,0,47190,492,206.114
96456,0,5965,0,47190,492,206.114
96506,0,5965,0,47190,492,206.114
96556,0,5965,0,47190,492,206.114
96606,0,5931,0,47190,493,206.533
96656,0,5931,0,47190,493,206.533
96706,0,5931,0,47190,493,206.533
96756,0,5931,0,47190,493,206.533
96806,0,5931,0,47190,493,206.533
96856,0,5931,0,47190,493,206.533
96923,0,5931,0,47190,494,206.952
96973,0,5931,0,47190,494,206.952
97023,0,5918,0,47190,494,206.952
97073,0,5918,0,47190,494,206.952
97128,0,5918,0,47190,495,207.371
97178,0,5918,0,47190,495,207.371
97228,0,5841,0,47190,495,207.371
97278,0,5841,0,47190,495,207.371
97328,0,5841,0,47190,495,207.371
97378,0,5841,0,47190,496,207.790
97440,0,5882,0,47190,496,207.790
97490,0,5882,0,47190,496,207.790
97540,0,5882,0,47190,496,207.790
97590,0,5882,0,47190,496,207.790
97640,0,5882,0,47190,497,208.209
97690,0,5882,0,47190,497,208.209
97740,0,5882,0,47190,497,208.209
97790,0,5882,0,47190,497,208.209
97840,0,5867,0,47190,497,208.209
97896,0,5867,0,47190,498,208.628
